Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.05.08EURFrench Bank Holiday,5/8/12 0:00,TRUE,French Bank Holiday,EUR,4," "," "
2012.05.08GBPBRC Shop Price Index y y,5/8/12 0:01,FALSE,BRC Shop Price Index y/y,GBP,1," ",1.5%
2012.05.08GBPRICS House Price Balance,5/8/12 0:01,FALSE,RICS House Price Balance,GBP,2,-10%,-11%
2012.05.08AUDTrade Balance,5/8/12 2:30,FALSE,Trade Balance,AUD,3,-1.38B,-0.75B
2012.05.08JPY10-y Bond Auction,5/8/12 4:45,FALSE,10-y Bond Auction,JPY,1," ",1.01|2.7
2012.05.08USDFOMC Member Dudley Speaks,5/8/12 9:45,FALSE,FOMC Member Dudley Speaks,USD,1," "," "
2012.05.08AUDAnnual Budget Release,5/8/12 10:30,FALSE,Annual Budget Release,AUD,3," "," "
2012.05.08EURGerman Industrial Production m m,5/8/12 11:00,FALSE,German Industrial Production m/m,EUR,2,0.8%,-0.3%
2012.05.08USDNFIB Small Business Index,5/8/12 12:30,FALSE,NFIB Small Business Index,USD,1,93.1,92.5
2012.05.08CADHousing Starts,5/8/12 13:13,FALSE,Housing Starts,CAD,2,204K,215K
2012.05.08EURECB President Draghi Speaks,5/8/12 13:30,FALSE,ECB President Draghi Speaks,EUR,2," "," "
2012.05.08USDFOMC Member Lacker Speaks,5/8/12 14:45,FALSE,FOMC Member Lacker Speaks,USD,2," "," "
2012.05.08USDIBD TIPP Economic Optimism,5/8/12 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,50.3,49.3
2012.05.08USDJOLTS Job Openings,5/8/12 15:00,FALSE,JOLTS Job Openings,USD,1," ",3.57M
2012.05.08NZDRBNZ Financial Stability Report,5/8/12 22:00,FALSE,RBNZ Financial Stability Report,NZD,3," "," "

