Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2017.11.22JPYBank Holiday,11/22/17 0:00,TRUE,Bank Holiday,JPY,4," "," "
2017.11.22AUDConstruction Work Done q q,11/22/17 0:30,FALSE,Construction Work Done q/q,AUD,2,-2.1%,9.8%
2017.11.22EURGerman 30-y Bond Auction,11/22/17 10:34,FALSE,German 30-y Bond Auction,EUR,1," ",1.22|1.7
2017.11.22GBPAutumn Forecast Statement,11/22/17 12:30,FALSE,Autumn Forecast Statement,GBP,3," "," "
2017.11.22USDCore Durable Goods Orders m m,11/22/17 13:30,FALSE,Core Durable Goods Orders m/m,USD,3,0.4%,1.1%
2017.11.22USDDurable Goods Orders m m,11/22/17 13:30,FALSE,Durable Goods Orders m/m,USD,2,0.4%,2.0%
2017.11.22USDUnemployment Claims,11/22/17 13:30,FALSE,Unemployment Claims,USD,3,241K,252K
2017.11.22EURConsumer Confidence,11/22/17 15:00,FALSE,Consumer Confidence,EUR,1,-1,-1
2017.11.22USDRevised UoM Consumer Sentiment,11/22/17 15:00,FALSE,Revised UoM Consumer Sentiment,USD,2,98.2,97.8
2017.11.22USDRevised UoM Inflation Expectations,11/22/17 15:00,FALSE,Revised UoM Inflation Expectations,USD,1," ",2.6%
2017.11.22USDCrude Oil Inventories,11/22/17 15:30,FALSE,Crude Oil Inventories,USD,3,-1.4M,1.9M
2017.11.22USDNatural Gas Storage,11/22/17 17:00,FALSE,Natural Gas Storage,USD,1,-51B,-18B
2017.11.22USDFOMC Meeting Minutes,11/22/17 19:00,FALSE,FOMC Meeting Minutes,USD,3," "," "
2017.11.22NZDRetail Sales q q,11/22/17 21:45,FALSE,Retail Sales q/q,NZD,3,0.4%,1.8%
2017.11.22NZDCore Retail Sales q q,11/22/17 21:49,FALSE,Core Retail Sales q/q,NZD,2,0.9%,1.9%

