Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2018.01.02CHFBank Holiday,1/2/18 0:00,TRUE,Bank Holiday,CHF,4," "," "
2018.01.02JPYBank Holiday,1/2/18 0:00,TRUE,Bank Holiday,JPY,4," "," "
2018.01.02CNYCaixin Manufacturing PMI,1/2/18 1:45,FALSE,Caixin Manufacturing PMI,CNY,2,50.7,50.8
2018.01.02AUDCommodity Prices y y,1/2/18 5:30,FALSE,Commodity Prices y/y,AUD,1," ",-4.0%
2018.01.02EURSpanish Manufacturing PMI,1/2/18 8:15,FALSE,Spanish Manufacturing PMI,EUR,1,56.4,56.1
2018.01.02EURItalian Manufacturing PMI,1/2/18 8:45,FALSE,Italian Manufacturing PMI,EUR,1,58.6,58.3
2018.01.02EURFrench Final Manufacturing PMI,1/2/18 8:50,FALSE,French Final Manufacturing PMI,EUR,1,59.3,59.3
2018.01.02EURGerman Final Manufacturing PMI,1/2/18 8:55,FALSE,German Final Manufacturing PMI,EUR,1,63.3,63.3
2018.01.02EURFinal Manufacturing PMI,1/2/18 9:00,FALSE,Final Manufacturing PMI,EUR,1,60.6,60.6
2018.01.02GBPFinal Manufacturing PMI,1/2/18 9:30,FALSE,Final Manufacturing PMI,GBP,3,58.0,58.2
2018.01.02GBPHousing Equity Withdrawal q q,1/2/18 9:36,FALSE,Housing Equity Withdrawal q/q,GBP,1,-6.2B,-5.8B
2018.01.02NZDGDT Price Index,1/2/18 14:25,FALSE,GDT Price Index,NZD,2," ",-3.9%
2018.01.02CADManufacturing PMI,1/2/18 14:30,FALSE,Manufacturing PMI,CAD,1," ",54.4
2018.01.02USDFinal Manufacturing PMI,1/2/18 14:45,FALSE,Final Manufacturing PMI,USD,1,55.0,55.0

