Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2021.03.11AUDMI Inflation Expectations,3/11/21 0:00,FALSE,MI Inflation Expectations,AUD,1," ",3.7%
2021.03.11GBPRICS House Price Balance,3/11/21 0:01,FALSE,RICS House Price Balance,GBP,1,46%,49%
2021.03.11CHFSECO Economic Forecasts,3/11/21 8:00,FALSE,SECO Economic Forecasts,CHF,1," "," "
2021.03.11EURMain Refinancing Rate,3/11/21 12:45,FALSE,Main Refinancing Rate,EUR,2,0.00%,0.00%
2021.03.11EURMonetary Policy Statement,3/11/21 12:45,FALSE,Monetary Policy Statement,EUR,3," "," "
2021.03.11EURECB Press Conference,3/11/21 13:30,FALSE,ECB Press Conference,EUR,3," "," "
2021.03.11USDUnemployment Claims,3/11/21 13:30,FALSE,Unemployment Claims,USD,1,730K,754K
2021.03.11USDJOLTS Job Openings,3/11/21 15:00,FALSE,JOLTS Job Openings,USD,1,6.65M,6.75M
2021.03.11USDNatural Gas Storage,3/11/21 15:30,FALSE,Natural Gas Storage,USD,1,-76B,-98B
2021.03.11USD30-y Bond Auction,3/11/21 18:01,FALSE,30-y Bond Auction,USD,2," ",1.93|2.2
2021.03.11CADGov Council Member Schembri Speaks,3/11/21 18:30,FALSE,Gov Council Member Schembri Speaks,CAD,1," "," "
2021.03.11NZDBusinessNZ Manufacturing Index,3/11/21 21:30,FALSE,BusinessNZ Manufacturing Index,NZD,1," ",58.0
2021.03.11JPYBSI Manufacturing Index,3/11/21 23:50,FALSE,BSI Manufacturing Index,JPY,1,19.0,21.6

