Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2019.03.11EUREurogroup Meetings,3/11/19 0:00,TRUE,Eurogroup Meetings,EUR,1," "," "
2019.03.11USDFed Chair Powell Speaks,3/11/19 0:00,FALSE,Fed Chair Powell Speaks,USD,3," "," "
2019.03.11JPYM2 Money Stock y y,3/11/19 0:50,FALSE,M2 Money Stock y/y,JPY,1,2.4%,2.3%
2019.03.11JPYPrelim Machine Tool Orders y y,3/11/19 7:00,FALSE,Prelim Machine Tool Orders y/y,JPY,1," ",-18.8%
2019.03.11EURGerman Industrial Production m m,3/11/19 8:00,FALSE,German Industrial Production m/m,EUR,1,0.5%,0.8%
2019.03.11EURGerman Trade Balance,3/11/19 8:00,FALSE,German Trade Balance,EUR,1,21.2B,19.9B
2019.03.11USDCore Retail Sales m m,3/11/19 13:30,FALSE,Core Retail Sales m/m,USD,3,0.4%,-2.1%
2019.03.11USDRetail Sales m m,3/11/19 13:30,FALSE,Retail Sales m/m,USD,3,0.0%,-1.6%
2019.03.11GBPMPC Member Haskel Speaks,3/11/19 14:00,FALSE,MPC Member Haskel Speaks,GBP,2," "," "
2019.03.11USDBusiness Inventories m m,3/11/19 14:56,FALSE,Business Inventories m/m,USD,1,0.6%,0.0%

