Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2015.10.28JPYRetail Sales y y,10/28/15 0:50,FALSE,Retail Sales y/y,JPY,2,0.4%,0.8%
2015.10.28AUDCPI q q,10/28/15 1:30,FALSE,CPI q/q,AUD,3,0.7%,0.7%
2015.10.28AUDTrimmed Mean CPI q q,10/28/15 1:30,FALSE,Trimmed Mean CPI q/q,AUD,2,0.5%,0.6%
2015.10.28EURGerman GfK Consumer Climate,10/28/15 8:00,FALSE,German GfK Consumer Climate,EUR,1,9.5,9.6
2015.10.28EURGerman Import Prices m m,10/28/15 8:00,FALSE,German Import Prices m/m,EUR,1,-0.2%,-1.5%
2015.10.28EURGerman 10-y Bond Auction,10/28/15 11:34,FALSE,German 10-y Bond Auction,EUR,1," ",0.62|1.1
2015.10.28USDGoods Trade Balance,10/28/15 13:30,FALSE,Goods Trade Balance,USD,2,-64.9B,-67.2B
2015.10.28USDCrude Oil Inventories,10/28/15 15:30,FALSE,Crude Oil Inventories,USD,2,3.7M,8.0M
2015.10.28USDFOMC Statement,10/28/15 19:00,FALSE,FOMC Statement,USD,3," "," "
2015.10.28USDFederal Funds Rate,10/28/15 19:00,FALSE,Federal Funds Rate,USD,3,<0.25%,<0.25%
2015.10.28NZDOfficial Cash Rate,10/28/15 21:00,FALSE,Official Cash Rate,NZD,3,2.75%,2.75%
2015.10.28NZDRBNZ Rate Statement,10/28/15 21:00,FALSE,RBNZ Rate Statement,NZD,3," "," "

