Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.04.13JPYMonetary Policy Meeting Minutes,4/13/12 0:50,FALSE,Monetary Policy Meeting Minutes,JPY,2," "," "
2012.04.13CNYFixed Asset Investment ytd y,4/13/12 3:00,FALSE,Fixed Asset Investment ytd/y,CNY,2,20.9%,21.5%
2012.04.13CNYGDP q y,4/13/12 3:00,FALSE,GDP q/y,CNY,3,8.4%,8.9%
2012.04.13CNYIndustrial Production y y,4/13/12 3:00,FALSE,Industrial Production y/y,CNY,2,11.5%,11.4%
2012.04.13CNYNBS Press Conference,4/13/12 3:00,FALSE,NBS Press Conference,CNY,2," "," "
2012.04.13CNYRetail Sales y y,4/13/12 3:00,FALSE,Retail Sales y/y,CNY,1,15.1%,14.7%
2012.04.13EURGerman Final CPI m m,4/13/12 7:00,FALSE,German Final CPI m/m,EUR,1,0.3%,0.3%
2012.04.13EURItalian Industrial Production m m,4/13/12 9:00,FALSE,Italian Industrial Production m/m,EUR,1,0.2%,-2.6%
2012.04.13GBPPPI Input m m,4/13/12 9:30,FALSE,PPI Input m/m,GBP,3,1.2%,2.5%
2012.04.13GBPPPI Output m m,4/13/12 9:30,FALSE,PPI Output m/m,GBP,1,0.5%,0.6%
2012.04.13USDFOMC Member Dudley Speaks,4/13/12 13:00,FALSE,FOMC Member Dudley Speaks,USD,1," "," "
2012.04.13USDCPI m m,4/13/12 13:30,FALSE,CPI m/m,USD,2,0.2%,0.4%
2012.04.13USDCPI y y,4/13/12 13:30,FALSE,CPI y/y,USD,3,2.7%,2.9%
2012.04.13USDCore CPI m m,4/13/12 13:30,FALSE,Core CPI m/m,USD,3,0.2%,0.1%
2012.04.13USDPrelim UoM Consumer Sentiment,4/13/12 14:55,FALSE,Prelim UoM Consumer Sentiment,USD,3,76.4,76.2
2012.04.13USDPrelim UoM Inflation Expectations,4/13/12 14:55,FALSE,Prelim UoM Inflation Expectations,USD,1," ",3.9%
2012.04.13USDFed Chairman Bernanke Speaks,4/13/12 18:00,FALSE,Fed Chairman Bernanke Speaks,USD,3," "," "

