Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2018.06.04JPYMonetary Base y y,6/4/18 0:50,FALSE,Monetary Base y/y,JPY,1,7.4%,7.8%
2018.06.04AUDMI Inflation Gauge m m,6/4/18 2:00,FALSE,MI Inflation Gauge m/m,AUD,1," ",0.5%
2018.06.04AUDANZ Job Advertisements m m,6/4/18 2:30,FALSE,ANZ Job Advertisements m/m,AUD,1," ",-0.3%
2018.06.04AUDCompany Operating Profits q q,6/4/18 2:30,FALSE,Company Operating Profits q/q,AUD,2,3.1%,2.8%
2018.06.04AUDRetail Sales m m,6/4/18 2:30,FALSE,Retail Sales m/m,AUD,3,0.3%,0.0%
2018.06.04EURSpanish Unemployment Change,6/4/18 8:00,FALSE,Spanish Unemployment Change,EUR,1,-105.7K,-86.7K
2018.06.04EURSentix Investor Confidence,6/4/18 9:30,FALSE,Sentix Investor Confidence,EUR,1,18.6,19.2
2018.06.04GBPConstruction PMI,6/4/18 9:30,FALSE,Construction PMI,GBP,3,52.0,52.5
2018.06.04EURPPI m m,6/4/18 10:00,FALSE,PPI m/m,EUR,1,0.2%,0.1%
2018.06.04USDFactory Orders m m,6/4/18 15:00,FALSE,Factory Orders m/m,USD,1,-0.4%,1.7%
2018.06.04GBPMPC Member Tenreyro Speaks,6/4/18 18:00,FALSE,MPC Member Tenreyro Speaks,GBP,2," "," "
2018.06.04AUDAIG Services Index,6/4/18 23:30,FALSE,AIG Services Index,AUD,1," ",55.2

