Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.01.14CNYUSD-Denominated Trade Balance,1/14/20 3:24,FALSE,USD-Denominated Trade Balance,CNY,2,45.8B,38.7B
2020.01.14CNYTrade Balance,1/14/20 3:25,FALSE,Trade Balance,CNY,2,315B,274B
2020.01.14JPYEconomy Watchers Sentiment,1/14/20 5:00,FALSE,Economy Watchers Sentiment,JPY,1,40.9,39.4
2020.01.14USDNFIB Small Business Index,1/14/20 10:50,FALSE,NFIB Small Business Index,USD,1,104.9,104.7
2020.01.14USDCPI m m,1/14/20 13:30,FALSE,CPI m/m,USD,3,0.2%,0.3%
2020.01.14USDCPI y y,1/14/20 13:30,FALSE,CPI y/y,USD,3,2.3%,2.1%
2020.01.14USDCore CPI m m,1/14/20 13:30,FALSE,Core CPI m/m,USD,3,0.2%,0.2%
2020.01.14USDFOMC Member Williams Speaks,1/14/20 14:00,FALSE,FOMC Member Williams Speaks,USD,1," "," "
2020.01.14USDIBD TIPP Economic Optimism,1/14/20 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,57.3,57.0
2020.01.14NZDFPI m m,1/14/20 21:45,FALSE,FPI m/m,NZD,1," ",-0.7%
2020.01.14JPYM2 Money Stock y y,1/14/20 23:50,FALSE,M2 Money Stock y/y,JPY,1,2.7%,2.7%

