Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2015.09.15AUDMonetary Policy Meeting Minutes,9/15/15 2:30,FALSE,Monetary Policy Meeting Minutes,AUD,3," "," "
2015.09.15AUDNew Motor Vehicle Sales m m,9/15/15 2:30,FALSE,New Motor Vehicle Sales m/m,AUD,1," ",-1.6%
2015.09.15JPYMonetary Policy Statement,9/15/15 4:07,FALSE,Monetary Policy Statement,JPY,3," "," "
2015.09.15JPYBOJ Press Conference,9/15/15 7:30,FALSE,BOJ Press Conference,JPY,3," "," "
2015.09.15EURFrench Final CPI m m,9/15/15 7:45,FALSE,French Final CPI m/m,EUR,1,0.4%,-0.4%
2015.09.15GBPCPI y y,9/15/15 9:30,FALSE,CPI y/y,GBP,3,0.0%,0.1%
2015.09.15GBPCore CPI y y,9/15/15 9:30,FALSE,Core CPI y/y,GBP,1,1.0%,1.2%
2015.09.15GBPONS HPI y y,9/15/15 9:30,FALSE,ONS HPI y/y,GBP,1,6.2%,5.7%
2015.09.15GBPPPI Input m m,9/15/15 9:30,FALSE,PPI Input m/m,GBP,2,-2.3%,-1.2%
2015.09.15GBPPPI Output m m,9/15/15 9:30,FALSE,PPI Output m/m,GBP,1,-0.2%,-0.1%
2015.09.15GBPRPI y y,9/15/15 9:30,FALSE,RPI y/y,GBP,2,0.9%,1.0%
2015.09.15EURFinal Employment Change q q,9/15/15 10:00,FALSE,Final Employment Change q/q,EUR,1,0.1%,0.2%
2015.09.15EURGerman ZEW Economic Sentiment,9/15/15 10:00,FALSE,German ZEW Economic Sentiment,EUR,3,18.3,25.0
2015.09.15EURTrade Balance,9/15/15 10:00,FALSE,Trade Balance,EUR,1,21.4B,21.9B
2015.09.15EURZEW Economic Sentiment,9/15/15 10:00,FALSE,ZEW Economic Sentiment,EUR,2,42.1,47.6
2015.09.15USDCore Retail Sales m m,9/15/15 13:30,FALSE,Core Retail Sales m/m,USD,3,0.2%,0.6%
2015.09.15USDEmpire State Manufacturing Index,9/15/15 13:30,FALSE,Empire State Manufacturing Index,USD,2,-0.5,-14.9
2015.09.15USDRetail Sales m m,9/15/15 13:30,FALSE,Retail Sales m/m,USD,3,0.3%,0.7%
2015.09.15USDCapacity Utilization Rate,9/15/15 14:15,FALSE,Capacity Utilization Rate,USD,2,77.9%,78.0%
2015.09.15USDIndustrial Production m m,9/15/15 14:15,FALSE,Industrial Production m/m,USD,2,-0.1%,0.9%
2015.09.15GBPCB Leading Index m m,9/15/15 14:30,FALSE,CB Leading Index m/m,GBP,1," ",-0.3%
2015.09.15USDBusiness Inventories m m,9/15/15 15:00,FALSE,Business Inventories m/m,USD,1,-0.2%,0.7%
2015.09.15NZDGDT Price Index,9/15/15 16:15,FALSE,GDT Price Index,NZD,3," ",10.9%
2015.09.15NZDCurrent Account,9/15/15 23:45,FALSE,Current Account,NZD,2,-1.40B,0.82B

