Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2018.04.20AllIMF Meetings,4/20/18 0:00,TRUE,IMF Meetings,All,1," "," "
2018.04.20AllOPEC-JMMC Meetings,4/20/18 0:00,TRUE,OPEC-JMMC Meetings,All,2," "," "
2018.04.20JPYNational Core CPI y y,4/20/18 0:30,FALSE,National Core CPI y/y,JPY,1,0.9%,1.0%
2018.04.20JPYTertiary Industry Activity m m,4/20/18 5:30,FALSE,Tertiary Industry Activity m/m,JPY,1,0.1%,-0.4%
2018.04.20EURGerman PPI m m,4/20/18 7:00,FALSE,German PPI m/m,EUR,1,0.2%,-0.1%
2018.04.20GBPMPC Member Saunders Speaks,4/20/18 10:30,FALSE,MPC Member Saunders Speaks,GBP,2," "," "
2018.04.20EURGerman Buba President Weidmann Speaks,4/20/18 12:30,FALSE,German Buba President Weidmann Speaks,EUR,2," "," "
2018.04.20CADCPI m m,4/20/18 13:30,FALSE,CPI m/m,CAD,3,0.4%,0.6%
2018.04.20CADCommon CPI y y,4/20/18 13:30,FALSE,Common CPI y/y,CAD,2," ",1.9%
2018.04.20CADCore CPI m m,4/20/18 13:30,FALSE,Core CPI m/m,CAD,1," ",0.7%
2018.04.20CADCore Retail Sales m m,4/20/18 13:30,FALSE,Core Retail Sales m/m,CAD,3,0.4%,1.0%
2018.04.20CADMedian CPI y y,4/20/18 13:30,FALSE,Median CPI y/y,CAD,2," ",2.1%
2018.04.20CADRetail Sales m m,4/20/18 13:30,FALSE,Retail Sales m/m,CAD,2,0.4%,0.1%
2018.04.20CADTrimmed CPI y y,4/20/18 13:30,FALSE,Trimmed CPI y/y,CAD,2," ",2.1%
2018.04.20EURConsumer Confidence,4/20/18 15:00,FALSE,Consumer Confidence,EUR,1,0,0
2018.04.20USDFOMC Member Williams Speaks,4/20/18 16:15,FALSE,FOMC Member Williams Speaks,USD,2," "," "

