Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2021.04.15AUDMI Inflation Expectations,4/15/21 2:00,FALSE,MI Inflation Expectations,AUD,1," ",4.1%
2021.04.15AUDEmployment Change,4/15/21 2:30,FALSE,Employment Change,AUD,3,35.2K,88.7K
2021.04.15AUDUnemployment Rate,4/15/21 2:30,FALSE,Unemployment Rate,AUD,3,5.7%,5.8%
2021.04.15EURGerman Final CPI m m,4/15/21 7:00,FALSE,German Final CPI m/m,EUR,1,0.5%,0.5%
2021.04.15EURFrench Final CPI m m,4/15/21 7:45,FALSE,French Final CPI m/m,EUR,1,0.6%,0.6%
2021.04.15CNYForeign Direct Investment ytd y,4/15/21 8:02,FALSE,Foreign Direct Investment ytd/y,CNY,1," ",31.5%
2021.04.15GBPBOE Credit Conditions Survey,4/15/21 9:30,FALSE,BOE Credit Conditions Survey,GBP,1," "," "
2021.04.15CADManufacturing Sales m m,4/15/21 13:30,FALSE,Manufacturing Sales m/m,CAD,1,-1.1%,3.4%
2021.04.15USDCore Retail Sales m m,4/15/21 13:30,FALSE,Core Retail Sales m/m,USD,3,5.1%,-2.5%
2021.04.15USDEmpire State Manufacturing Index,4/15/21 13:30,FALSE,Empire State Manufacturing Index,USD,1,19.3,17.4
2021.04.15USDPhilly Fed Manufacturing Index,4/15/21 13:30,FALSE,Philly Fed Manufacturing Index,USD,2,41.0,51.8
2021.04.15USDRetail Sales m m,4/15/21 13:30,FALSE,Retail Sales m/m,USD,3,5.8%,-2.7%
2021.04.15USDUnemployment Claims,4/15/21 13:30,FALSE,Unemployment Claims,USD,2,703K,769K
2021.04.15CADADP Non-Farm Employment Change,4/15/21 13:32,FALSE,ADP Non-Farm Employment Change,CAD,1," ",271.7K
2021.04.15USDCapacity Utilization Rate,4/15/21 14:15,FALSE,Capacity Utilization Rate,USD,1,75.6%,73.8%
2021.04.15USDIndustrial Production m m,4/15/21 14:15,FALSE,Industrial Production m/m,USD,1,2.7%,-2.2%
2021.04.15GBPCB Leading Index m m,4/15/21 14:30,FALSE,CB Leading Index m/m,GBP,1," ",-0.5%
2021.04.15CHFGov Board Member Maechler Speaks,4/15/21 15:00,FALSE,Gov Board Member Maechler Speaks,CHF,2," "," "
2021.04.15USDBusiness Inventories m m,4/15/21 15:00,FALSE,Business Inventories m/m,USD,1,0.5%,0.4%
2021.04.15USDNAHB Housing Market Index,4/15/21 15:00,FALSE,NAHB Housing Market Index,USD,1,84,82
2021.04.15USDNatural Gas Storage,4/15/21 15:30,FALSE,Natural Gas Storage,USD,1,67B,20B
2021.04.15USDFOMC Member Bostic Speaks,4/15/21 16:30,FALSE,FOMC Member Bostic Speaks,USD,1," "," "
2021.04.15USDFOMC Member Daly Speaks,4/15/21 19:00,FALSE,FOMC Member Daly Speaks,USD,1," "," "
2021.04.15USDTIC Long-Term Purchases,4/15/21 21:00,FALSE,TIC Long-Term Purchases,USD,1,120.5B,91.0B
2021.04.15NZDBusinessNZ Manufacturing Index,4/15/21 23:30,FALSE,BusinessNZ Manufacturing Index,NZD,1," ",54.2

