Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.09.21AUDCB Leading Index m m,9/21/12 1:00,FALSE,CB Leading Index m/m,AUD,2," ",0.5%
2012.09.21NZDCredit Card Spending y y,9/21/12 4:00,FALSE,Credit Card Spending y/y,NZD,1," ",0.0%
2012.09.21CHFSNB Quarterly Bulletin,9/21/12 8:30,FALSE,SNB Quarterly Bulletin,CHF,1," "," "
2012.09.21GBPPublic Sector Net Borrowing,9/21/12 9:30,FALSE,Public Sector Net Borrowing,GBP,3,13.2B,-1.9B
2012.09.21CADCPI m m,9/21/12 13:30,FALSE,CPI m/m,CAD,2,0.4%,-0.1%
2012.09.21CADCore CPI m m,9/21/12 13:30,FALSE,Core CPI m/m,CAD,3,0.3%,-0.1%
2012.09.21CADWholesale Sales m m,9/21/12 13:30,FALSE,Wholesale Sales m/m,CAD,2,-0.1%,-0.3%
2012.09.21EURBelgian NBB Business Climate,9/21/12 14:00,FALSE,Belgian NBB Business Climate,EUR,2,-11.1,-11.8
2012.09.21USDFOMC Member Lockhart Speaks,9/21/12 17:40,FALSE,FOMC Member Lockhart Speaks,USD,2," "," "

