Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2016.04.12GBPBRC Retail Sales Monitor y y,4/12/16 0:01,FALSE,BRC Retail Sales Monitor y/y,GBP,1," ",0.1%
2016.04.12JPYBank Lending y y,4/12/16 0:50,FALSE,Bank Lending y/y,JPY,1," ",2.2%
2016.04.12AUDNAB Business Confidence,4/12/16 2:30,FALSE,NAB Business Confidence,AUD,2," ",3
2016.04.12EURGerman Final CPI m m,4/12/16 7:00,FALSE,German Final CPI m/m,EUR,1,0.8%,0.8%
2016.04.12EURGerman WPI m m,4/12/16 7:00,FALSE,German WPI m/m,EUR,1,0.3%,-0.5%
2016.04.12JPYPrelim Machine Tool Orders y y,4/12/16 7:00,FALSE,Prelim Machine Tool Orders y/y,JPY,1," ",-22.5%
2016.04.12GBPCPI y y,4/12/16 9:30,FALSE,CPI y/y,GBP,3,0.3%,0.3%
2016.04.12GBPCore CPI y y,4/12/16 9:30,FALSE,Core CPI y/y,GBP,1,1.3%,1.2%
2016.04.12GBPONS HPI y y,4/12/16 9:30,FALSE,ONS HPI y/y,GBP,1,8.1%,7.9%
2016.04.12GBPPPI Input m m,4/12/16 9:30,FALSE,PPI Input m/m,GBP,2,2.4%,0.1%
2016.04.12GBPPPI Output m m,4/12/16 9:30,FALSE,PPI Output m/m,GBP,1,0.3%,0.1%
2016.04.12GBPRPI y y,4/12/16 9:30,FALSE,RPI y/y,GBP,2,1.4%,1.3%
2016.04.12USDNFIB Small Business Index,4/12/16 11:00,FALSE,NFIB Small Business Index,USD,1,93.9,92.9
2016.04.12CNYForeign Direct Investment ytd y,4/12/16 12:20,FALSE,Foreign Direct Investment ytd/y,CNY,1," ",2.7%
2016.04.12USDImport Prices m m,4/12/16 13:30,FALSE,Import Prices m/m,USD,2,1.0%,-0.4%
2016.04.12USDFederal Budget Balance,4/12/16 19:00,FALSE,Federal Budget Balance,USD,1,-106.5B,-192.6B
2016.04.12NZDFPI m m,4/12/16 23:45,FALSE,FPI m/m,NZD,1," ",-0.6%

