Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2021.04.16EURECOFIN Meetings,4/16/21 0:00,TRUE,ECOFIN Meetings,EUR,1," "," "
2021.04.16EUREurogroup Meetings,4/16/21 0:00,TRUE,Eurogroup Meetings,EUR,1," "," "
2021.04.16CNYFixed Asset Investment ytd y,4/16/21 3:00,FALSE,Fixed Asset Investment ytd/y,CNY,1,27.0%,35.0%
2021.04.16CNYGDP q y,4/16/21 3:00,FALSE,GDP q/y,CNY,3,18.3%,6.5%
2021.04.16CNYIndustrial Production y y,4/16/21 3:00,FALSE,Industrial Production y/y,CNY,1,18.3%,35.1%
2021.04.16CNYNBS Press Conference,4/16/21 3:00,FALSE,NBS Press Conference,CNY,1," "," "
2021.04.16CNYRetail Sales y y,4/16/21 3:00,FALSE,Retail Sales y/y,CNY,1,28.0%,33.8%
2021.04.16CNYUnemployment Rate,4/16/21 3:00,FALSE,Unemployment Rate,CNY,1,5.4%,5.5%
2021.04.16CHFPPI m m,4/16/21 7:30,FALSE,PPI m/m,CHF,1,0.2%,0.0%
2021.04.16EURItalian Trade Balance,4/16/21 9:05,FALSE,Italian Trade Balance,EUR,1,4.95B,1.58B
2021.04.16EURFinal CPI y y,4/16/21 10:00,FALSE,Final CPI y/y,EUR,1,1.3%,1.3%
2021.04.16EURFinal Core CPI y y,4/16/21 10:00,FALSE,Final Core CPI y/y,EUR,1,0.9%,0.9%
2021.04.16EURTrade Balance,4/16/21 10:00,FALSE,Trade Balance,EUR,1,21.9B,28.7B
2021.04.16GBPMPC Member Cunliffe Speaks,4/16/21 10:00,FALSE,MPC Member Cunliffe Speaks,GBP,1," "," "
2021.04.16CADForeign Securities Purchases,4/16/21 13:30,FALSE,Foreign Securities Purchases,CAD,1,6.05B,1.11B
2021.04.16CADWholesale Sales m m,4/16/21 13:30,FALSE,Wholesale Sales m/m,CAD,1,-0.5%,4.0%
2021.04.16USDBuilding Permits,4/16/21 13:30,FALSE,Building Permits,USD,1,1.75M,1.72M
2021.04.16USDHousing Starts,4/16/21 13:30,FALSE,Housing Starts,USD,1,1.60M,1.46M
2021.04.16USDTreasury Currency Report,4/16/21 14:00,FALSE,Treasury Currency Report,USD,2," "," "
2021.04.16USDPrelim UoM Consumer Sentiment,4/16/21 15:00,FALSE,Prelim UoM Consumer Sentiment,USD,2,88.9,84.9
2021.04.16USDPrelim UoM Inflation Expectations,4/16/21 15:00,FALSE,Prelim UoM Inflation Expectations,USD,1," ",3.1%

