Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2017.02.07GBPBRC Retail Sales Monitor y y,2/7/17 0:01,FALSE,BRC Retail Sales Monitor y/y,GBP,1," ",1.0%
2017.02.07NZDInflation Expectations q q,2/7/17 2:00,FALSE,Inflation Expectations q/q,NZD,3," ",1.68%
2017.02.07AUDCash Rate,2/7/17 3:30,FALSE,Cash Rate,AUD,3,1.50%,1.50%
2017.02.07AUDRBA Rate Statement,2/7/17 3:30,FALSE,RBA Rate Statement,AUD,3," "," "
2017.02.07JPYLeading Indicators,2/7/17 5:00,FALSE,Leading Indicators,JPY,1,105.6%,102.8%
2017.02.07CHFSECO Consumer Climate,2/7/17 6:45,FALSE,SECO Consumer Climate,CHF,1,-11,-13
2017.02.07EURGerman Industrial Production m m,2/7/17 7:00,FALSE,German Industrial Production m/m,EUR,1,0.2%,0.5%
2017.02.07EURFrench Gov Budget Balance,2/7/17 7:45,FALSE,French Gov Budget Balance,EUR,1," ",-93.3B
2017.02.07EURFrench Trade Balance,2/7/17 7:45,FALSE,French Trade Balance,EUR,1,-4.2B,-4.4B
2017.02.07CHFForeign Currency Reserves,2/7/17 8:00,FALSE,Foreign Currency Reserves,CHF,1," ",645B
2017.02.07GBPHalifax HPI m m,2/7/17 8:30,FALSE,Halifax HPI m/m,GBP,2,0.2%,1.6%
2017.02.07CADBuilding Permits m m,2/7/17 13:30,FALSE,Building Permits m/m,CAD,2,-3.5%,-1.2%
2017.02.07CADTrade Balance,2/7/17 13:30,FALSE,Trade Balance,CAD,3,1.2B,1.0B
2017.02.07USDTrade Balance,2/7/17 13:30,FALSE,Trade Balance,USD,2,-45.0B,-45.7B
2017.02.07NZDGDT Price Index,2/7/17 14:00,FALSE,GDT Price Index,NZD,3," ",0.6%
2017.02.07CADIvey PMI,2/7/17 15:00,FALSE,Ivey PMI,CAD,2,58.3,60.8
2017.02.07USDIBD TIPP Economic Optimism,2/7/17 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,56.2,55.6
2017.02.07USDJOLTS Job Openings,2/7/17 15:00,FALSE,JOLTS Job Openings,USD,2,5.56M,5.51M
2017.02.07USDConsumer Credit m m,2/7/17 20:00,FALSE,Consumer Credit m/m,USD,1,20.3B,25.2B
2017.02.07JPYBOJ Summary of Opinions,2/7/17 23:50,FALSE,BOJ Summary of Opinions,JPY,1," "," "
2017.02.07JPYBank Lending y y,2/7/17 23:50,FALSE,Bank Lending y/y,JPY,1,2.7%,2.6%
2017.02.07JPYCurrent Account,2/7/17 23:50,FALSE,Current Account,JPY,1,1.71T,1.80T

