Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.06.21CNYBank Holiday,6/21/12 0:00,TRUE,Bank Holiday,CNY,4," "," "
2012.06.21EUREurogroup Meetings,6/21/12 0:00,TRUE,Eurogroup Meetings,EUR,2," "," "
2012.06.21AUDRBA Bulletin,6/21/12 2:30,FALSE,RBA Bulletin,AUD,1," "," "
2012.06.21CNYCaixin Flash Manufacturing PMI,6/21/12 3:30,FALSE,Caixin Flash Manufacturing PMI,CNY,3," ",48.4
2012.06.21CHFTrade Balance,6/21/12 7:00,FALSE,Trade Balance,CHF,2,1.97B,1.26B
2012.06.21EURFrench Flash Manufacturing PMI,6/21/12 8:00,FALSE,French Flash Manufacturing PMI,EUR,2,44.6,44.7
2012.06.21EURFrench Flash Services PMI,6/21/12 8:00,FALSE,French Flash Services PMI,EUR,2,45.1,45.1
2012.06.21EURGerman Flash Manufacturing PMI,6/21/12 8:30,FALSE,German Flash Manufacturing PMI,EUR,3,45.3,45.2
2012.06.21EURGerman Flash Services PMI,6/21/12 8:30,FALSE,German Flash Services PMI,EUR,2,51.6,51.8
2012.06.21EURCurrent Account,6/21/12 9:00,FALSE,Current Account,EUR,2,7.3B,10.3B
2012.06.21EURFlash Manufacturing PMI,6/21/12 9:00,FALSE,Flash Manufacturing PMI,EUR,2,44.9,45.1
2012.06.21EURFlash Services PMI,6/21/12 9:00,FALSE,Flash Services PMI,EUR,2,46.5,46.7
2012.06.21GBPRetail Sales m m,6/21/12 9:30,FALSE,Retail Sales m/m,GBP,3,1.1%,-2.4%
2012.06.21GBP10-y Bond Auction,6/21/12 10:36,FALSE,10-y Bond Auction,GBP,2," ",2.22|1.9
2012.06.21GBPCBI Industrial Order Expectations,6/21/12 11:00,FALSE,CBI Industrial Order Expectations,GBP,2,-19,-17
2012.06.21CADCore Retail Sales m m,6/21/12 13:30,FALSE,Core Retail Sales m/m,CAD,3,0.2%,0.3%
2012.06.21CADRetail Sales m m,6/21/12 13:30,FALSE,Retail Sales m/m,CAD,2,0.3%,0.4%
2012.06.21USDUnemployment Claims,6/21/12 13:30,FALSE,Unemployment Claims,USD,3,381K,389K
2012.06.21USDFlash Manufacturing PMI,6/21/12 14:00,FALSE,Flash Manufacturing PMI,USD,2,53.4,54.0
2012.06.21EURConsumer Confidence,6/21/12 15:00,FALSE,Consumer Confidence,EUR,1,-20,-19
2012.06.21USDCB Leading Index m m,6/21/12 15:00,FALSE,CB Leading Index m/m,USD,1,0.2%,-0.1%
2012.06.21USDExisting Home Sales,6/21/12 15:00,FALSE,Existing Home Sales,USD,3,4.58M,4.62M
2012.06.21USDHPI m m,6/21/12 15:00,FALSE,HPI m/m,USD,1,0.5%,1.6%
2012.06.21USDPhilly Fed Manufacturing Index,6/21/12 15:00,FALSE,Philly Fed Manufacturing Index,USD,3,0.7,-5.8
2012.06.21USDNatural Gas Storage,6/21/12 15:30,FALSE,Natural Gas Storage,USD,1,64B,67B
2012.06.21CADBOC Gov Carney Speaks,6/21/12 16:45,FALSE,BOC Gov Carney Speaks,CAD,2," "," "
2012.06.21EURECB President Draghi Speaks,6/21/12 17:00,FALSE,ECB President Draghi Speaks,EUR,2," "," "
2012.06.21GBPMPC Member Weale Speaks,6/21/12 18:30,FALSE,MPC Member Weale Speaks,GBP,2," "," "
2012.06.21NZDVisitor Arrivals m m,6/21/12 23:45,FALSE,Visitor Arrivals m/m,NZD,1," ",0.9%

