Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.03.05EURECOFIN Meetings,3/5/13 0:00,TRUE,ECOFIN Meetings,EUR,2," "," "
2013.03.05GBPBRC Retail Sales Monitor y y,3/5/13 0:00,FALSE,BRC Retail Sales Monitor y/y,GBP,2," ",1.9%
2013.03.05AUDCurrent Account,3/5/13 0:30,FALSE,Current Account,AUD,2,-15.4B,-15.0B
2013.03.05AUDRetail Sales m m,3/5/13 0:30,FALSE,Retail Sales m/m,AUD,3,0.4%,-0.4%
2013.03.05JPYAverage Cash Earnings y y,3/5/13 1:30,FALSE,Average Cash Earnings y/y,JPY,2,-0.3%,-1.7%
2013.03.05CNYCaixin Services PMI,3/5/13 1:45,FALSE,Caixin Services PMI,CNY,1," ",54.0
2013.03.05AUDCash Rate,3/5/13 3:30,FALSE,Cash Rate,AUD,3,3.00%,3.00%
2013.03.05AUDRBA Rate Statement,3/5/13 3:30,FALSE,RBA Rate Statement,AUD,3," "," "
2013.03.05JPY10-y Bond Auction,3/5/13 3:45,FALSE,10-y Bond Auction,JPY,1," ",0.80|2.8
2013.03.05EURSpanish Services PMI,3/5/13 8:15,FALSE,Spanish Services PMI,EUR,3,45.9,47.0
2013.03.05EURItalian Services PMI,3/5/13 8:45,FALSE,Italian Services PMI,EUR,3,43.6,43.9
2013.03.05EURFrench Final Services PMI,3/5/13 8:50,FALSE,French Final Services PMI,EUR,1,42.7,42.7
2013.03.05EURGerman Final Services PMI,3/5/13 8:55,FALSE,German Final Services PMI,EUR,1,54.1,54.1
2013.03.05EURFinal Services PMI,3/5/13 9:00,FALSE,Final Services PMI,EUR,1,47.3,47.3
2013.03.05GBPFinal Services PMI,3/5/13 9:30,FALSE,Final Services PMI,GBP,3,51.1,51.5
2013.03.05EURRetail Sales m m,3/5/13 10:00,FALSE,Retail Sales m/m,EUR,2,0.3%,-0.8%
2013.03.05NZDGDT Price Index,3/5/13 13:30,FALSE,GDT Price Index,NZD,1," ",4.1%
2013.03.05USDIBD TIPP Economic Optimism,3/5/13 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,47.8,47.3
2013.03.05USDISM Services PMI,3/5/13 15:00,FALSE,ISM Services PMI,USD,3,55.0,55.2

