Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2016.03.15AUDMonetary Policy Meeting Minutes,3/15/16 1:30,FALSE,Monetary Policy Meeting Minutes,AUD,3," "," "
2016.03.15AUDNew Motor Vehicle Sales m m,3/15/16 1:30,FALSE,New Motor Vehicle Sales m/m,AUD,1," ",0.4%
2016.03.15JPYBOJ Policy Rate,3/15/16 4:35,FALSE,BOJ Policy Rate,JPY,3," ",-0.10%
2016.03.15JPYMonetary Policy Statement,3/15/16 4:35,FALSE,Monetary Policy Statement,JPY,3," "," "
2016.03.15JPYRevised Industrial Production m m,3/15/16 5:30,FALSE,Revised Industrial Production m/m,JPY,1,3.7%,3.7%
2016.03.15JPYTertiary Industry Activity m m,3/15/16 5:30,FALSE,Tertiary Industry Activity m/m,JPY,1,0.4%,-0.6%
2016.03.15JPYBOJ Press Conference,3/15/16 7:32,FALSE,BOJ Press Conference,JPY,3," "," "
2016.03.15EURFrench Final CPI m m,3/15/16 8:45,FALSE,French Final CPI m/m,EUR,1,0.2%,0.2%
2016.03.15EURFinal Employment Change q q,3/15/16 11:00,FALSE,Final Employment Change q/q,EUR,1,0.2%,0.3%
2016.03.15USDCore PPI m m,3/15/16 13:30,FALSE,Core PPI m/m,USD,2,0.1%,0.4%
2016.03.15USDCore Retail Sales m m,3/15/16 13:30,FALSE,Core Retail Sales m/m,USD,3,-0.2%,-0.4%
2016.03.15USDEmpire State Manufacturing Index,3/15/16 13:30,FALSE,Empire State Manufacturing Index,USD,2,-10.3,-16.6
2016.03.15USDPPI m m,3/15/16 13:30,FALSE,PPI m/m,USD,3,-0.2%,0.1%
2016.03.15USDRetail Sales m m,3/15/16 13:30,FALSE,Retail Sales m/m,USD,3,-0.1%,-0.4%
2016.03.15USDBusiness Inventories m m,3/15/16 15:00,FALSE,Business Inventories m/m,USD,1,0.0%,0.1%
2016.03.15USDNAHB Housing Market Index,3/15/16 15:00,FALSE,NAHB Housing Market Index,USD,1,59,58
2016.03.15NZDGDT Price Index,3/15/16 15:09,FALSE,GDT Price Index,NZD,3," ",1.4%
2016.03.15USDTIC Long-Term Purchases,3/15/16 21:00,FALSE,TIC Long-Term Purchases,USD,1,3.2B,-29.4B
2016.03.15NZDCurrent Account,3/15/16 22:45,FALSE,Current Account,NZD,2,-2.97B,-4.74B

