Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2016.05.04JPYBank Holiday,5/4/16 0:00,TRUE,Bank Holiday,JPY,4," "," "
2016.05.04GBPBRC Shop Price Index y y,5/4/16 0:01,FALSE,BRC Shop Price Index y/y,GBP,1," ",-1.7%
2016.05.04AUDAIG Services Index,5/4/16 0:30,FALSE,AIG Services Index,AUD,1," ",49.5
2016.05.04NZDANZ Commodity Prices m m,5/4/16 2:00,FALSE,ANZ Commodity Prices m/m,NZD,1," ",-1.3%
2016.05.04EURFrench Trade Balance,5/4/16 7:45,FALSE,French Trade Balance,EUR,1,-4.2B,-5.1B
2016.05.04EURSpanish Unemployment Change,5/4/16 8:00,FALSE,Spanish Unemployment Change,EUR,2,-86.6K,-58.2K
2016.05.04EURSpanish Services PMI,5/4/16 8:15,FALSE,Spanish Services PMI,EUR,1,55.1,55.3
2016.05.04EURItalian Services PMI,5/4/16 8:45,FALSE,Italian Services PMI,EUR,1,51.3,51.2
2016.05.04EURFrench Final Services PMI,5/4/16 8:50,FALSE,French Final Services PMI,EUR,1,50.8,50.8
2016.05.04EURGerman Final Services PMI,5/4/16 8:55,FALSE,German Final Services PMI,EUR,1,50.5,54.6
2016.05.04EURFinal Services PMI,5/4/16 9:00,FALSE,Final Services PMI,EUR,1,53.3,53.2
2016.05.04GBPConstruction PMI,5/4/16 9:30,FALSE,Construction PMI,GBP,3,54.1,54.2
2016.05.04EURFrench 10-y Bond Auction,5/4/16 9:57,FALSE,French 10-y Bond Auction,EUR,1," ",0.43|1.7
2016.05.04EURRetail Sales m m,5/4/16 10:00,FALSE,Retail Sales m/m,EUR,1,0.1%,0.3%
2016.05.04EURGerman Buba President Weidmann Speaks,5/4/16 11:15,FALSE,German Buba President Weidmann Speaks,EUR,2," "," "
2016.05.04USDADP Non-Farm Employment Change,5/4/16 13:15,FALSE,ADP Non-Farm Employment Change,USD,3,205K,194K
2016.05.04CADTrade Balance,5/4/16 13:30,FALSE,Trade Balance,CAD,3,-1.2B,-2.5B
2016.05.04USDPrelim Nonfarm Productivity q q,5/4/16 13:30,FALSE,Prelim Nonfarm Productivity q/q,USD,2,-1.3%,-2.2%
2016.05.04USDPrelim Unit Labor Costs q q,5/4/16 13:30,FALSE,Prelim Unit Labor Costs q/q,USD,2,2.9%,3.3%
2016.05.04USDTrade Balance,5/4/16 13:30,FALSE,Trade Balance,USD,2,-45.6B,-47.0B
2016.05.04USDFinal Services PMI,5/4/16 14:45,FALSE,Final Services PMI,USD,1,52.1,52.1
2016.05.04USDFactory Orders m m,5/4/16 15:00,FALSE,Factory Orders m/m,USD,2,0.7%,-1.9%
2016.05.04USDISM Services PMI,5/4/16 15:00,FALSE,ISM Services PMI,USD,3,54.9,54.5
2016.05.04USDCrude Oil Inventories,5/4/16 15:30,FALSE,Crude Oil Inventories,USD,3,0.6M,2.0M

