Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2019.03.13AUDWestpac Consumer Sentiment,3/13/19 0:30,FALSE,Westpac Consumer Sentiment,AUD,1," ",4.3%
2019.03.13JPYCore Machinery Orders m m,3/13/19 0:50,FALSE,Core Machinery Orders m/m,JPY,1,-1.6%,-0.1%
2019.03.13JPYPPI y y,3/13/19 0:50,FALSE,PPI y/y,JPY,1,0.7%,0.6%
2019.03.13JPYTertiary Industry Activity m m,3/13/19 5:30,FALSE,Tertiary Industry Activity m/m,JPY,1,-0.3%,-0.5%
2019.03.13EURItalian Quarterly Unemployment Rate,3/13/19 10:00,FALSE,Italian Quarterly Unemployment Rate,EUR,1,10.5%,10.3%
2019.03.13EURIndustrial Production m m,3/13/19 11:00,FALSE,Industrial Production m/m,EUR,1,1.0%,-0.9%
2019.03.13EURGerman 30-y Bond Auction,3/13/19 11:35,FALSE,German 30-y Bond Auction,EUR,1," ",0.72|1.2
2019.03.13USDCore Durable Goods Orders m m,3/13/19 13:30,FALSE,Core Durable Goods Orders m/m,USD,3,0.1%,0.3%
2019.03.13USDCore PPI m m,3/13/19 13:30,FALSE,Core PPI m/m,USD,2,0.2%,0.3%
2019.03.13USDDurable Goods Orders m m,3/13/19 13:30,FALSE,Durable Goods Orders m/m,USD,2,-0.5%,1.3%
2019.03.13USDPPI m m,3/13/19 13:30,FALSE,PPI m/m,USD,3,0.2%,-0.1%
2019.03.13GBPAnnual Budget Release,3/13/19 13:42,FALSE,Annual Budget Release,GBP,3," "," "
2019.03.13USDConstruction Spending m m,3/13/19 15:00,FALSE,Construction Spending m/m,USD,1,0.4%,-0.8%
2019.03.13USDCrude Oil Inventories,3/13/19 15:30,FALSE,Crude Oil Inventories,USD,1,2.7M,7.1M
2019.03.13USD30-y Bond Auction,3/13/19 18:01,FALSE,30-y Bond Auction,USD,1," ",3.02|2.3
2019.03.13GBPParliament Brexit Vote,3/13/19 20:16,FALSE,Parliament Brexit Vote,GBP,3,Reject," "

