Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.08.30AllJackson Hole Symposium,8/30/12 0:00,TRUE,Jackson Hole Symposium,All,2," "," "
2012.08.30JPYRetail Sales y y,8/30/12 0:50,FALSE,Retail Sales y/y,JPY,2,-0.1%,0.2%
2012.08.30NZDANZ Business Confidence,8/30/12 2:00,FALSE,ANZ Business Confidence,NZD,3," ",15.1
2012.08.30AUDBuilding Approvals m m,8/30/12 2:30,FALSE,Building Approvals m/m,AUD,3,-4.8%,-1.0%
2012.08.30AUDPrivate Capital Expenditure q q,8/30/12 2:30,FALSE,Private Capital Expenditure q/q,AUD,3,2.7%,7.7%
2012.08.30EURSpanish Flash CPI y y,8/30/12 8:00,FALSE,Spanish Flash CPI y/y,EUR,1,2.4%,2.2%
2012.08.30EURGerman Unemployment Change,8/30/12 8:55,FALSE,German Unemployment Change,EUR,2,7K,9K
2012.08.30EURRetail PMI,8/30/12 9:10,FALSE,Retail PMI,EUR,1," ",46.4
2012.08.30GBPM4 Money Supply m m,8/30/12 9:30,FALSE,M4 Money Supply m/m,GBP,1,0.4%,-1.6%
2012.08.30GBPMortgage Approvals,8/30/12 9:30,FALSE,Mortgage Approvals,GBP,1,47K,44K
2012.08.30GBPNet Lending to Individuals m m,8/30/12 9:30,FALSE,Net Lending to Individuals m/m,GBP,2,0.9B,-0.1B
2012.08.30EURItalian 10-y Bond Auction,8/30/12 10:19,FALSE,Italian 10-y Bond Auction,EUR,3," ",5.96|1.3
2012.08.30CADCurrent Account,8/30/12 13:30,FALSE,Current Account,CAD,2,-15.2B,-10.2B
2012.08.30USDCore PCE Price Index m m,8/30/12 13:30,FALSE,Core PCE Price Index m/m,USD,2,0.1%,0.2%
2012.08.30USDPersonal Income m m,8/30/12 13:30,FALSE,Personal Income m/m,USD,1,0.4%,0.3%
2012.08.30USDPersonal Spending m m,8/30/12 13:30,FALSE,Personal Spending m/m,USD,2,0.4%,0.0%
2012.08.30USDUnemployment Claims,8/30/12 13:30,FALSE,Unemployment Claims,USD,3,370K,374K
2012.08.30USDNatural Gas Storage,8/30/12 15:30,FALSE,Natural Gas Storage,USD,1,65B,47B

