Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2014.01.30AUDHIA New Home Sales m m,1/30/14 0:00,FALSE,HIA New Home Sales m/m,AUD,2," ",7.5%
2014.01.30CNYBank Holiday,1/30/14 0:00,TRUE,Bank Holiday,CNY,4," "," "
2014.01.30EURGerman Prelim CPI m m,1/30/14 0:00,TRUE,German Prelim CPI m/m,EUR,2,-0.4%,0.4%
2014.01.30AUDImport Prices q q,1/30/14 0:30,FALSE,Import Prices q/q,AUD,2,1.5%,6.1%
2014.01.30CNYCaixin Manufacturing PMI,1/30/14 1:45,FALSE,Caixin Manufacturing PMI,CNY,2,49.6,49.6
2014.01.30CHFKOF Economic Barometer,1/30/14 8:00,FALSE,KOF Economic Barometer,CHF,2,2.02,1.95
2014.01.30EURSpanish Flash GDP q q,1/30/14 8:00,FALSE,Spanish Flash GDP q/q,EUR,2,0.3%,0.1%
2014.01.30EURGerman Unemployment Change,1/30/14 8:55,FALSE,German Unemployment Change,EUR,2,-5K,-19K
2014.01.30GBPM4 Money Supply m m,1/30/14 9:30,FALSE,M4 Money Supply m/m,GBP,1,0.3%,0.1%
2014.01.30GBPMortgage Approvals,1/30/14 9:30,FALSE,Mortgage Approvals,GBP,1,73K,71K
2014.01.30GBPNet Lending to Individuals m m,1/30/14 9:30,FALSE,Net Lending to Individuals m/m,GBP,2,1.9B,1.8B
2014.01.30EURItalian 10-y Bond Auction,1/30/14 10:16,FALSE,Italian 10-y Bond Auction,EUR,2," ",4.11|1.3
2014.01.30USDAdvance GDP Price Index q q,1/30/14 13:30,FALSE,Advance GDP Price Index q/q,USD,2,1.2%,2.0%
2014.01.30USDAdvance GDP q q,1/30/14 13:30,FALSE,Advance GDP q/q,USD,3,3.3%,4.1%
2014.01.30USDUnemployment Claims,1/30/14 13:30,FALSE,Unemployment Claims,USD,3,331K,329K
2014.01.30USDPending Home Sales m m,1/30/14 15:00,FALSE,Pending Home Sales m/m,USD,3,-0.1%,-0.3%
2014.01.30USDNatural Gas Storage,1/30/14 15:30,FALSE,Natural Gas Storage,USD,1,-225B,-107B
2014.01.30NZDTrade Balance,1/30/14 21:45,FALSE,Trade Balance,NZD,3,550M,183M
2014.01.30NZDRBNZ Gov Wheeler Speaks,1/30/14 23:00,FALSE,RBNZ Gov Wheeler Speaks,NZD,3," "," "
2014.01.30JPYFinal Manufacturing PMI,1/30/14 23:15,FALSE,Final Manufacturing PMI,JPY,1," ",55.2
2014.01.30JPYHousehold Spending y y,1/30/14 23:30,FALSE,Household Spending y/y,JPY,2,1.2%,0.2%
2014.01.30JPYNational Core CPI y y,1/30/14 23:30,FALSE,National Core CPI y/y,JPY,1,1.2%,1.2%
2014.01.30JPYTokyo Core CPI y y,1/30/14 23:30,FALSE,Tokyo Core CPI y/y,JPY,2,0.7%,0.7%
2014.01.30JPYUnemployment Rate,1/30/14 23:30,FALSE,Unemployment Rate,JPY,1,3.9%,4.0%
2014.01.30JPYPrelim Industrial Production m m,1/30/14 23:50,FALSE,Prelim Industrial Production m/m,JPY,2,1.3%,-0.1%
2014.01.30GBPGfK Consumer Confidence,1/30/14 23:58,FALSE,GfK Consumer Confidence,GBP,1,-12,-13

