Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2018.06.15JPYBOJ Policy Rate,6/15/18 3:41,FALSE,BOJ Policy Rate,JPY,2,-0.10%,-0.10%
2018.06.15JPYMonetary Policy Statement,6/15/18 3:41,FALSE,Monetary Policy Statement,JPY,3," "," "
2018.06.15AUDRBA Assist Gov Ellis Speaks,6/15/18 4:30,FALSE,RBA Assist Gov Ellis Speaks,AUD,2," "," "
2018.06.15EURGerman WPI m m,6/15/18 7:00,FALSE,German WPI m/m,EUR,1,0.3%,0.5%
2018.06.15JPYBOJ Press Conference,6/15/18 7:28,FALSE,BOJ Press Conference,JPY,3," "," "
2018.06.15EURFinal CPI y y,6/15/18 10:00,FALSE,Final CPI y/y,EUR,2,1.9%,1.9%
2018.06.15EURFinal Core CPI y y,6/15/18 10:00,FALSE,Final Core CPI y/y,EUR,1,1.1%,1.1%
2018.06.15EURTrade Balance,6/15/18 10:00,FALSE,Trade Balance,EUR,1,20.2B,19.8B
2018.06.15CADForeign Securities Purchases,6/15/18 13:30,FALSE,Foreign Securities Purchases,CAD,2,5.49B,6.40B
2018.06.15CADManufacturing Sales m m,6/15/18 13:30,FALSE,Manufacturing Sales m/m,CAD,2,0.6%,1.4%
2018.06.15USDEmpire State Manufacturing Index,6/15/18 13:30,FALSE,Empire State Manufacturing Index,USD,2,19.1,20.1
2018.06.15USDCapacity Utilization Rate,6/15/18 14:15,FALSE,Capacity Utilization Rate,USD,2,78.1%,78.1%
2018.06.15USDIndustrial Production m m,6/15/18 14:15,FALSE,Industrial Production m/m,USD,2,0.2%,0.9%
2018.06.15GBPCB Leading Index m m,6/15/18 14:30,FALSE,CB Leading Index m/m,GBP,1," ",-0.3%
2018.06.15USDPrelim UoM Consumer Sentiment,6/15/18 15:00,FALSE,Prelim UoM Consumer Sentiment,USD,2,98.5,98.0
2018.06.15USDPrelim UoM Inflation Expectations,6/15/18 15:00,FALSE,Prelim UoM Inflation Expectations,USD,1," ",2.8%
2018.06.15USDTIC Long-Term Purchases,6/15/18 21:00,FALSE,TIC Long-Term Purchases,USD,1,58.5B,61.8B

