Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.04.03CNYBank Holiday,4/3/12 0:00,TRUE,Bank Holiday,CNY,4," "," "
2012.04.03USDTotal Vehicle Sales,4/3/12 0:00,TRUE,Total Vehicle Sales,USD,1,14.6M,15.1M
2012.04.03JPYMonetary Base y y,4/3/12 0:50,FALSE,Monetary Base y/y,JPY,1,12.6%,11.3%
2012.04.03CNYNon-Manufacturing PMI,4/3/12 2:00,FALSE,Non-Manufacturing PMI,CNY,1," ",57.3
2012.04.03AUDRetail Sales m m,4/3/12 2:30,FALSE,Retail Sales m/m,AUD,3,0.2%,0.3%
2012.04.03JPYAverage Cash Earnings y y,4/3/12 2:30,FALSE,Average Cash Earnings y/y,JPY,2,0.2%,-0.9%
2012.04.03JPY10-y Bond Auction,4/3/12 4:45,FALSE,10-y Bond Auction,JPY,1," ",0.97|3.3
2012.04.03AUDCash Rate,4/3/12 5:30,FALSE,Cash Rate,AUD,3,4.25%,4.25%
2012.04.03AUDRBA Rate Statement,4/3/12 5:30,FALSE,RBA Rate Statement,AUD,3," "," "
2012.04.03EURSpanish Unemployment Change,4/3/12 8:00,FALSE,Spanish Unemployment Change,EUR,2," ",112.3K
2012.04.03GBPConstruction PMI,4/3/12 9:30,FALSE,Construction PMI,GBP,3,53.6,54.3
2012.04.03EURPPI m m,4/3/12 10:00,FALSE,PPI m/m,EUR,1,0.5%,0.8%
2012.04.03EURFinal GDP q q,4/3/12 10:08,FALSE,Final GDP q/q,EUR,1,-0.3%,-0.3%
2012.04.03GBP10-y Bond Auction,4/3/12 10:36,FALSE,10-y Bond Auction,GBP,2," ",2.18|2.1
2012.04.03NZDGDT Price Index,4/3/12 14:30,FALSE,GDT Price Index,NZD,1," ",-5.1%
2012.04.03USDFactory Orders m m,4/3/12 15:00,FALSE,Factory Orders m/m,USD,2,1.5%,-1.1%
2012.04.03USDFOMC Meeting Minutes,4/3/12 19:00,FALSE,FOMC Meeting Minutes,USD,3," "," "
2012.04.03USDFOMC Member Williams Speaks,4/3/12 21:05,FALSE,FOMC Member Williams Speaks,USD,2," "," "

