Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.03.09AUDTrade Balance,3/9/12 0:30,FALSE,Trade Balance,AUD,3,1.52B,1.33B
2012.03.09CNYCPI y y,3/9/12 1:30,FALSE,CPI y/y,CNY,3,3.5%,4.5%
2012.03.09CNYPPI y y,3/9/12 1:30,FALSE,PPI y/y,CNY,2,0.1%,0.7%
2012.03.09CNYFixed Asset Investment ytd y,3/9/12 5:30,FALSE,Fixed Asset Investment ytd/y,CNY,2,19.8%,23.8%
2012.03.09CNYIndustrial Production y y,3/9/12 5:30,FALSE,Industrial Production y/y,CNY,2,12.4%,12.8%
2012.03.09CNYRetail Sales y y,3/9/12 5:30,FALSE,Retail Sales y/y,CNY,1,17.4%,18.1%
2012.03.09EURGerman Final CPI m m,3/9/12 7:00,FALSE,German Final CPI m/m,EUR,1,0.7%,0.7%
2012.03.09EURGerman Trade Balance,3/9/12 7:00,FALSE,German Trade Balance,EUR,1,13.8B,13.9B
2012.03.09EURFrench Gov Budget Balance,3/9/12 7:45,FALSE,French Gov Budget Balance,EUR,1,,-90.8B
2012.03.09EURFrench Industrial Production m m,3/9/12 7:45,FALSE,French Industrial Production m/m,EUR,2,0.6%,-1.3%
2012.03.09CNYM2 Money Supply y y,3/9/12 8:00,FALSE,M2 Money Supply y/y,CNY,1,12.7%,12.4%
2012.03.09CNYNew Loans,3/9/12 8:00,FALSE,New Loans,CNY,2,800B,738B
2012.03.09EURItalian Industrial Production m m,3/9/12 9:00,FALSE,Italian Industrial Production m/m,EUR,1,-0.7%,1.2%
2012.03.09GBPConsumer Inflation Expectations,3/9/12 9:30,FALSE,Consumer Inflation Expectations,GBP,2,,4.1%
2012.03.09GBPIndustrial Production m m,3/9/12 9:30,FALSE,Industrial Production m/m,GBP,1,0.4%,0.4%
2012.03.09GBPManufacturing Production m m,3/9/12 9:30,FALSE,Manufacturing Production m/m,GBP,3,0.3%,1.1%
2012.03.09GBPPPI Input m m,3/9/12 9:30,FALSE,PPI Input m/m,GBP,3,0.9%,0.1%
2012.03.09GBPPPI Output m m,3/9/12 9:30,FALSE,PPI Output m/m,GBP,1,0.4%,0.4%
2012.03.09CADEmployment Change,3/9/12 12:00,FALSE,Employment Change,CAD,3,14.2K,2.3K
2012.03.09CADUnemployment Rate,3/9/12 12:00,FALSE,Unemployment Rate,CAD,3,7.6%,7.6%
2012.03.09CADLabor Productivity q q,3/9/12 13:30,FALSE,Labor Productivity q/q,CAD,2,0.6%,0.6%
2012.03.09CADTrade Balance,3/9/12 13:30,FALSE,Trade Balance,CAD,3,2.0B,2.9B
2012.03.09USDAverage Hourly Earnings m m,3/9/12 13:30,FALSE,Average Hourly Earnings m/m,USD,2,0.2%,0.1%
2012.03.09USDNon-Farm Employment Change,3/9/12 13:30,FALSE,Non-Farm Employment Change,USD,3,209K,284K
2012.03.09USDTrade Balance,3/9/12 13:30,FALSE,Trade Balance,USD,3,-48.9B,-50.4B
2012.03.09USDUnemployment Rate,3/9/12 13:30,FALSE,Unemployment Rate,USD,3,8.3%,8.3%
2012.03.09GBPNIESR GDP Estimate,3/9/12 15:00,FALSE,NIESR GDP Estimate,GBP,2,,-0.2%
2012.03.09USDFinal Wholesale Inventories m m,3/9/12 15:00,FALSE,Final Wholesale Inventories m/m,USD,1,0.7%,1.1%

