Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2022.04.13JPYCore Machinery Orders m m,4/13/22 0:50,FALSE,Core Machinery Orders m/m,JPY,1,-1.5%,-2.0%
2022.04.13JPYM2 Money Stock y y,4/13/22 0:50,FALSE,M2 Money Stock y/y,JPY,1,3.6%,3.6%
2022.04.13AUDWestpac Consumer Sentiment,4/13/22 1:30,FALSE,Westpac Consumer Sentiment,AUD,1," ",-4.2%
2022.04.13NZDOfficial Cash Rate,4/13/22 3:00,FALSE,Official Cash Rate,NZD,3,1.25%,1.00%
2022.04.13NZDRBNZ Rate Statement,4/13/22 3:00,FALSE,RBNZ Rate Statement,NZD,3," "," "
2022.04.13CNYTrade Balance,4/13/22 5:08,FALSE,Trade Balance,CNY,1,140B,739B
2022.04.13CNYUSD-Denominated Trade Balance,4/13/22 5:43,FALSE,USD-Denominated Trade Balance,CNY,1,22.0B,116.0B
2022.04.13GBPCPI y y,4/13/22 7:00,FALSE,CPI y/y,GBP,3,6.7%,6.2%
2022.04.13GBPCore CPI y y,4/13/22 7:00,FALSE,Core CPI y/y,GBP,1,5.3%,5.2%
2022.04.13GBPPPI Input m m,4/13/22 7:00,FALSE,PPI Input m/m,GBP,1,2.0%,1.8%
2022.04.13GBPPPI Output m m,4/13/22 7:00,FALSE,PPI Output m/m,GBP,1,1.2%,0.9%
2022.04.13GBPRPI y y,4/13/22 7:00,FALSE,RPI y/y,GBP,1,8.8%,8.2%
2022.04.13JPYBOJ Gov Kuroda Speaks,4/13/22 7:15,FALSE,BOJ Gov Kuroda Speaks,JPY,2," "," "
2022.04.13EURItalian Industrial Production m m,4/13/22 9:00,FALSE,Italian Industrial Production m/m,EUR,1,0.9%,-3.4%
2022.04.13GBPHPI y y,4/13/22 9:30,FALSE,HPI y/y,GBP,1,10.1%,10.2%
2022.04.13EURGerman 10-y Bond Auction,4/13/22 10:38,FALSE,German 10-y Bond Auction,EUR,1," ",0.38|1.3
2022.04.13USDCore PPI m m,4/13/22 13:30,FALSE,Core PPI m/m,USD,2,0.5%,0.2%
2022.04.13USDPPI m m,4/13/22 13:30,FALSE,PPI m/m,USD,3,1.1%,0.8%
2022.04.13CADBOC Monetary Policy Report,4/13/22 15:00,FALSE,BOC Monetary Policy Report,CAD,3," "," "
2022.04.13CADBOC Rate Statement,4/13/22 15:00,FALSE,BOC Rate Statement,CAD,3," "," "
2022.04.13CADOvernight Rate,4/13/22 15:00,FALSE,Overnight Rate,CAD,3,1.00%,0.50%
2022.04.13USDCrude Oil Inventories,4/13/22 15:30,FALSE,Crude Oil Inventories,USD,1,1.1M,2.4M
2022.04.13CADBOC Press Conference,4/13/22 16:00,FALSE,BOC Press Conference,CAD,3," "," "
2022.04.13USD30-y Bond Auction,4/13/22 18:01,FALSE,30-y Bond Auction,USD,2," ",2.38|2.5
2022.04.13NZDBusinessNZ Manufacturing Index,4/13/22 23:30,FALSE,BusinessNZ Manufacturing Index,NZD,1," ",53.6

