Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.09.28GBPGfK Consumer Confidence,9/28/12 0:01,FALSE,GfK Consumer Confidence,GBP,1,-27,-29
2012.09.28JPYFinal Manufacturing PMI,9/28/12 0:15,FALSE,Final Manufacturing PMI,JPY,1," ",47.7
2012.09.28JPYHousehold Spending y y,9/28/12 0:30,FALSE,Household Spending y/y,JPY,2,1.1%,1.7%
2012.09.28JPYNational Core CPI y y,9/28/12 0:30,FALSE,National Core CPI y/y,JPY,1,-0.3%,-0.3%
2012.09.28JPYTokyo Core CPI y y,9/28/12 0:30,FALSE,Tokyo Core CPI y/y,JPY,2,-0.2%,-0.5%
2012.09.28JPYUnemployment Rate,9/28/12 0:30,FALSE,Unemployment Rate,JPY,1,4.3%,4.3%
2012.09.28JPYPrelim Industrial Production m m,9/28/12 0:50,FALSE,Prelim Industrial Production m/m,JPY,2,-0.4%,-1.0%
2012.09.28JPYRetail Sales y y,9/28/12 0:50,FALSE,Retail Sales y/y,JPY,2,-0.3%,-0.7%
2012.09.28AUDPrivate Sector Credit m m,9/28/12 2:30,FALSE,Private Sector Credit m/m,AUD,2,0.3%,0.2%
2012.09.28JPYHousing Starts y y,9/28/12 6:00,FALSE,Housing Starts y/y,JPY,1,-7.4%,-9.6%
2012.09.28EURGerman Retail Sales m m,9/28/12 7:00,FALSE,German Retail Sales m/m,EUR,2,0.5%,-1.0%
2012.09.28EURFrench Consumer Spending m m,9/28/12 7:45,FALSE,French Consumer Spending m/m,EUR,2,-0.4%,0.4%
2012.09.28CHFKOF Economic Barometer,9/28/12 8:00,FALSE,KOF Economic Barometer,CHF,2,1.54,1.59
2012.09.28EURSpanish Flash CPI y y,9/28/12 8:00,FALSE,Spanish Flash CPI y/y,EUR,1,3.0%,2.7%
2012.09.28GBPIndex of Services 3m 3m,9/28/12 9:30,FALSE,Index of Services 3m/3m,GBP,1,0.2%,-0.1%
2012.09.28EURCPI Flash Estimate y y,9/28/12 10:00,FALSE,CPI Flash Estimate y/y,EUR,2,2.4%,2.6%
2012.09.28EURItalian Prelim CPI m m,9/28/12 10:00,FALSE,Italian Prelim CPI m/m,EUR,1,-0.1%,0.4%
2012.09.28CADGDP m m,9/28/12 13:30,FALSE,GDP m/m,CAD,3,0.1%,0.1%
2012.09.28USDCore PCE Price Index m m,9/28/12 13:30,FALSE,Core PCE Price Index m/m,USD,2,0.1%,0.1%
2012.09.28USDPersonal Income m m,9/28/12 13:30,FALSE,Personal Income m/m,USD,1,0.2%,0.1%
2012.09.28USDPersonal Spending m m,9/28/12 13:30,FALSE,Personal Spending m/m,USD,2,0.5%,0.4%
2012.09.28USDChicago PMI,9/28/12 14:45,FALSE,Chicago PMI,USD,2,52.9,53.0
2012.09.28USDRevised UoM Consumer Sentiment,9/28/12 14:55,FALSE,Revised UoM Consumer Sentiment,USD,2,79.0,79.2
2012.09.28USDRevised UoM Inflation Expectations,9/28/12 14:55,FALSE,Revised UoM Inflation Expectations,USD,1," ",3.5%
2012.09.28EURSpanish Bank Stress Test Results,9/28/12 17:00,FALSE,Spanish Bank Stress Test Results,EUR,3," "," "

