Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2019.06.11JPYM2 Money Stock y y,6/11/19 0:50,FALSE,M2 Money Stock y/y,JPY,1,2.6%,2.5%
2019.06.11AUDNAB Business Confidence,6/11/19 2:30,FALSE,NAB Business Confidence,AUD,2," ",0
2019.06.11JPYPrelim Machine Tool Orders y y,6/11/19 6:59,FALSE,Prelim Machine Tool Orders y/y,JPY,1," ",-33.4%
2019.06.11EURSentix Investor Confidence,6/11/19 9:30,FALSE,Sentix Investor Confidence,EUR,1,2.3,5.3
2019.06.11GBPAverage Earnings Index 3m y,6/11/19 9:30,FALSE,Average Earnings Index 3m/y,GBP,3,2.9%,3.3%
2019.06.11GBPClaimant Count Change,6/11/19 9:30,FALSE,Claimant Count Change,GBP,1,12.3K,19.1K
2019.06.11GBPUnemployment Rate,6/11/19 9:30,FALSE,Unemployment Rate,GBP,1,3.8%,3.8%
2019.06.11USDNFIB Small Business Index,6/11/19 10:16,FALSE,NFIB Small Business Index,USD,1,102.3,103.5
2019.06.11USDCore PPI m m,6/11/19 13:30,FALSE,Core PPI m/m,USD,2,0.2%,0.1%
2019.06.11USDPPI m m,6/11/19 13:30,FALSE,PPI m/m,USD,2,0.1%,0.2%
2019.06.11USDIBD TIPP Economic Optimism,6/11/19 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,59.2,58.6
2019.06.11NZDVisitor Arrivals m m,6/11/19 23:45,FALSE,Visitor Arrivals m/m,NZD,1," ",2.4%

