Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2017.12.19NZDANZ Business Confidence,12/19/17 0:00,FALSE,ANZ Business Confidence,NZD,3," ",-39.3
2017.12.19AUDMonetary Policy Meeting Minutes,12/19/17 0:30,FALSE,Monetary Policy Meeting Minutes,AUD,3," "," "
2017.12.19CHFSECO Economic Forecasts,12/19/17 6:45,FALSE,SECO Economic Forecasts,CHF,1," "," "
2017.12.19EURGerman ifo Business Climate,12/19/17 9:00,FALSE,German ifo Business Climate,EUR,2,117.6,117.6
2017.12.19USDBuilding Permits,12/19/17 13:30,FALSE,Building Permits,USD,3,1.27M,1.32M
2017.12.19USDCurrent Account,12/19/17 13:30,FALSE,Current Account,USD,2,-116B,-124B
2017.12.19USDHousing Starts,12/19/17 13:30,FALSE,Housing Starts,USD,2,1.25M,1.26M
2017.12.19NZDGDT Price Index,12/19/17 14:18,FALSE,GDT Price Index,NZD,2," ",0.4%
2017.12.19AUDCB Leading Index m m,12/19/17 15:32,FALSE,CB Leading Index m/m,AUD,1," ",0.2%
2017.12.19USDFOMC Member Kashkari Speaks,12/19/17 18:00,FALSE,FOMC Member Kashkari Speaks,USD,2," "," "
2017.12.19NZDCurrent Account,12/19/17 21:45,FALSE,Current Account,NZD,2,-4.22B,-0.51B
2017.12.19NZDTrade Balance,12/19/17 21:45,FALSE,Trade Balance,NZD,2,-495M,-843M
2017.12.19NZDVisitor Arrivals m m,12/19/17 21:45,FALSE,Visitor Arrivals m/m,NZD,1," ",2.1%
2017.12.19AUDMI Leading Index m m,12/19/17 23:30,FALSE,MI Leading Index m/m,AUD,1," ",0.1%

