Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2015.12.11EURGerman Final CPI m m,12/11/15 7:00,FALSE,German Final CPI m/m,EUR,1,0.1%,0.1%
2015.12.11EURGerman WPI m m,12/11/15 7:00,FALSE,German WPI m/m,EUR,1,0.2%,-0.4%
2015.12.11CNYM2 Money Supply y y,12/11/15 8:00,FALSE,M2 Money Supply y/y,CNY,1,13.4%,13.5%
2015.12.11CNYNew Loans,12/11/15 8:00,FALSE,New Loans,CNY,1,720B,514B
2015.12.11CNYForeign Direct Investment ytd y,12/11/15 8:43,FALSE,Foreign Direct Investment ytd/y,CNY,1," ",8.6%
2015.12.11EURItalian Industrial Production m m,12/11/15 9:00,FALSE,Italian Industrial Production m/m,EUR,1,0.3%,0.2%
2015.12.11GBPConstruction Output m m,12/11/15 9:30,FALSE,Construction Output m/m,GBP,1,1.1%,0.0%
2015.12.11GBPConsumer Inflation Expectations,12/11/15 9:30,FALSE,Consumer Inflation Expectations,GBP,1," ",2.0%
2015.12.11EURLong Term Refinancing Operation,12/11/15 10:30,FALSE,Long Term Refinancing Operation,EUR,2,7.5B,15.5B
2015.12.11EURItalian Quarterly Unemployment Rate,12/11/15 11:00,FALSE,Italian Quarterly Unemployment Rate,EUR,1,11.9%,12.3%
2015.12.11USDCore PPI m m,12/11/15 13:30,FALSE,Core PPI m/m,USD,2,0.2%,-0.3%
2015.12.11USDCore Retail Sales m m,12/11/15 13:30,FALSE,Core Retail Sales m/m,USD,3,0.3%,0.1%
2015.12.11USDPPI m m,12/11/15 13:30,FALSE,PPI m/m,USD,3,0.0%,-0.4%
2015.12.11USDRetail Sales m m,12/11/15 13:30,FALSE,Retail Sales m/m,USD,3,0.2%,0.1%
2015.12.11USDBusiness Inventories m m,12/11/15 15:00,FALSE,Business Inventories m/m,USD,1,0.1%,0.1%
2015.12.11USDPrelim UoM Consumer Sentiment,12/11/15 15:00,FALSE,Prelim UoM Consumer Sentiment,USD,3,92.3,91.3
2015.12.11USDPrelim UoM Inflation Expectations,12/11/15 15:00,FALSE,Prelim UoM Inflation Expectations,USD,1," ",2.7%
2015.12.11GBPMPC Member Weale Speaks,12/11/15 15:35,FALSE,MPC Member Weale Speaks,GBP,2," "," "

