Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2021.07.16JPYBOJ Outlook Report,7/16/21 3:56,FALSE,BOJ Outlook Report,JPY,3," "," "
2021.07.16JPYBOJ Policy Rate,7/16/21 3:56,FALSE,BOJ Policy Rate,JPY,1,-0.10%,-0.10%
2021.07.16JPYMonetary Policy Statement,7/16/21 3:56,FALSE,Monetary Policy Statement,JPY,2," "," "
2021.07.16JPYBOJ Press Conference,7/16/21 7:33,FALSE,BOJ Press Conference,JPY,2," "," "
2021.07.16EURItalian Trade Balance,7/16/21 9:03,FALSE,Italian Trade Balance,EUR,1,5.27B,5.87B
2021.07.16EURFinal CPI y y,7/16/21 10:00,FALSE,Final CPI y/y,EUR,1,1.9%,1.9%
2021.07.16EURFinal Core CPI y y,7/16/21 10:00,FALSE,Final Core CPI y/y,EUR,1,0.9%,0.9%
2021.07.16EURTrade Balance,7/16/21 10:00,FALSE,Trade Balance,EUR,1,7.9B,13.4B
2021.07.16CADHousing Starts,7/16/21 13:13,FALSE,Housing Starts,CAD,1,269K,286K
2021.07.16CADForeign Securities Purchases,7/16/21 13:30,FALSE,Foreign Securities Purchases,CAD,1,7.80B,9.95B
2021.07.16CADWholesale Sales m m,7/16/21 13:30,FALSE,Wholesale Sales m/m,CAD,1,1.2%,0.4%
2021.07.16USDCore Retail Sales m m,7/16/21 13:30,FALSE,Core Retail Sales m/m,USD,3,0.4%,-0.9%
2021.07.16USDRetail Sales m m,7/16/21 13:30,FALSE,Retail Sales m/m,USD,3,-0.4%,-1.7%
2021.07.16USDBusiness Inventories m m,7/16/21 15:00,FALSE,Business Inventories m/m,USD,1,0.6%,0.1%
2021.07.16USDPrelim UoM Consumer Sentiment,7/16/21 15:00,FALSE,Prelim UoM Consumer Sentiment,USD,2,86.5,85.5
2021.07.16USDPrelim UoM Inflation Expectations,7/16/21 15:00,FALSE,Prelim UoM Inflation Expectations,USD,1," ",4.2%
2021.07.16USDTIC Long-Term Purchases,7/16/21 21:00,FALSE,TIC Long-Term Purchases,USD,1,95.5B,100.7B

