Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.06.20EUREurogroup Meetings,6/20/13 0:00,TRUE,Eurogroup Meetings,EUR,3," "," "
2013.06.20AUDRBA Bulletin,6/20/13 2:30,FALSE,RBA Bulletin,AUD,1," "," "
2013.06.20CNYCaixin Flash Manufacturing PMI,6/20/13 2:45,FALSE,Caixin Flash Manufacturing PMI,CNY,3,49.4,49.2
2013.06.20CHFSNB Financial Stability Report,6/20/13 5:30,FALSE,SNB Financial Stability Report,CHF,2," "," "
2013.06.20CHFTrade Balance,6/20/13 7:00,FALSE,Trade Balance,CHF,1,2.45B,1.70B
2013.06.20EURGerman PPI m m,6/20/13 7:00,FALSE,German PPI m/m,EUR,2,0.0%,-0.2%
2013.06.20EURFrench Flash Manufacturing PMI,6/20/13 8:00,FALSE,French Flash Manufacturing PMI,EUR,3,47.1,46.4
2013.06.20EURFrench Flash Services PMI,6/20/13 8:00,FALSE,French Flash Services PMI,EUR,2,45.0,44.3
2013.06.20CHFLibor Rate,6/20/13 8:30,FALSE,Libor Rate,CHF,3,<0.25%,<0.25%
2013.06.20CHFSNB Monetary Policy Assessment,6/20/13 8:30,FALSE,SNB Monetary Policy Assessment,CHF,3," "," "
2013.06.20CHFSNB Press Conference,6/20/13 8:30,FALSE,SNB Press Conference,CHF,3," "," "
2013.06.20EURGerman Flash Manufacturing PMI,6/20/13 8:30,FALSE,German Flash Manufacturing PMI,EUR,3,49.9,49.4
2013.06.20EURGerman Flash Services PMI,6/20/13 8:30,FALSE,German Flash Services PMI,EUR,2,50.1,49.7
2013.06.20EURFlash Manufacturing PMI,6/20/13 9:00,FALSE,Flash Manufacturing PMI,EUR,2,48.6,48.3
2013.06.20EURFlash Services PMI,6/20/13 9:00,FALSE,Flash Services PMI,EUR,2,47.7,47.2
2013.06.20GBPRetail Sales m m,6/20/13 9:30,FALSE,Retail Sales m/m,GBP,3,0.8%,-1.1%
2013.06.20EURSpanish 10-y Bond Auction,6/20/13 9:46,FALSE,Spanish 10-y Bond Auction,EUR,2," ",4.52|2.5
2013.06.20GBPCBI Industrial Order Expectations,6/20/13 11:00,FALSE,CBI Industrial Order Expectations,GBP,2,-15,-20
2013.06.20USDUnemployment Claims,6/20/13 13:30,FALSE,Unemployment Claims,USD,3,343K,336K
2013.06.20USDFlash Manufacturing PMI,6/20/13 14:00,FALSE,Flash Manufacturing PMI,USD,2,52.5,52.3
2013.06.20GBPMPC Member Fisher Speaks,6/20/13 14:15,FALSE,MPC Member Fisher Speaks,GBP,2," "," "
2013.06.20EURConsumer Confidence,6/20/13 15:00,FALSE,Consumer Confidence,EUR,1,-22,-22
2013.06.20USDCB Leading Index m m,6/20/13 15:00,FALSE,CB Leading Index m/m,USD,1,0.2%,0.8%
2013.06.20USDExisting Home Sales,6/20/13 15:00,FALSE,Existing Home Sales,USD,3,5.01M,4.97M
2013.06.20USDPhilly Fed Manufacturing Index,6/20/13 15:00,FALSE,Philly Fed Manufacturing Index,USD,3,-0.6,-5.2
2013.06.20USDNatural Gas Storage,6/20/13 15:30,FALSE,Natural Gas Storage,USD,1,89B,95B

