Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.09.12JPYBSI Manufacturing Index,9/12/11 0:50,FALSE,BSI Manufacturing Index,JPY,2,11.4,-23.3
2011.09.12JPYMonetary Policy Meeting Minutes,9/12/11 0:50,FALSE,Monetary Policy Meeting Minutes,JPY,2,,
2011.09.12JPYPPI y y,9/12/11 0:50,FALSE,PPI y/y,JPY,1,2.7%,2.9%
2011.09.12JPYTertiary Industry Activity m m,9/12/11 0:50,FALSE,Tertiary Industry Activity m/m,JPY,2,0.3%,1.8%
2011.09.12AUDTrade Balance,9/12/11 2:30,FALSE,Trade Balance,AUD,3,1.91B,1.82B
2011.09.12EURItalian Industrial Production m m,9/12/11 9:00,FALSE,Italian Industrial Production m/m,EUR,1,0.2%,-0.8%
2011.09.12USDFOMC Member Fisher Speaks,9/12/11 21:00,FALSE,FOMC Member Fisher Speaks,USD,2,,
2011.09.12NZDFPI m m,9/12/11 23:45,FALSE,FPI m/m,NZD,1,,2.0%
2011.09.12NZDManufacturing Sales q q,9/12/11 23:45,FALSE,Manufacturing Sales q/q,NZD,1,,2.7%

