Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.06.28EUREU Economic Summit,6/28/13 0:00,TRUE,EU Economic Summit,EUR,2," "," "
2013.06.28EURGerman Prelim CPI m m,6/28/13 0:00,TRUE,German Prelim CPI m/m,EUR,2,0.0%,0.4%
2013.06.28GBPGfK Consumer Confidence,6/28/13 0:05,FALSE,GfK Consumer Confidence,GBP,1,-21,-22
2013.06.28JPYFinal Manufacturing PMI,6/28/13 0:15,FALSE,Final Manufacturing PMI,JPY,1," ",51.5
2013.06.28JPYHousehold Spending y y,6/28/13 0:30,FALSE,Household Spending y/y,JPY,2,1.5%,1.5%
2013.06.28JPYNational Core CPI y y,6/28/13 0:30,FALSE,National Core CPI y/y,JPY,1,0.0%,-0.4%
2013.06.28JPYTokyo Core CPI y y,6/28/13 0:30,FALSE,Tokyo Core CPI y/y,JPY,2,0.2%,0.1%
2013.06.28JPYUnemployment Rate,6/28/13 0:30,FALSE,Unemployment Rate,JPY,1,4.0%,4.1%
2013.06.28JPYPrelim Industrial Production m m,6/28/13 0:50,FALSE,Prelim Industrial Production m/m,JPY,2,0.2%,1.7%
2013.06.28JPYRetail Sales y y,6/28/13 0:50,FALSE,Retail Sales y/y,JPY,2,0.1%,-0.2%
2013.06.28AUDPrivate Sector Credit m m,6/28/13 2:30,FALSE,Private Sector Credit m/m,AUD,2,0.2%,0.3%
2013.06.28JPYHousing Starts y y,6/28/13 6:00,FALSE,Housing Starts y/y,JPY,1,6.3%,5.8%
2013.06.28EURGerman Retail Sales m m,6/28/13 7:00,FALSE,German Retail Sales m/m,EUR,2,0.4%,-0.1%
2013.06.28GBPNationwide HPI m m,6/28/13 7:00,FALSE,Nationwide HPI m/m,GBP,2,0.4%,0.4%
2013.06.28EURFrench Consumer Spending m m,6/28/13 7:45,FALSE,French Consumer Spending m/m,EUR,2,0.0%,-0.5%
2013.06.28CHFKOF Economic Barometer,6/28/13 8:00,FALSE,KOF Economic Barometer,CHF,2,1.21,1.09
2013.06.28GBPIndex of Services 3m 3m,6/28/13 9:30,FALSE,Index of Services 3m/3m,GBP,1,0.2%,0.5%
2013.06.28EURItalian Prelim CPI m m,6/28/13 10:00,FALSE,Italian Prelim CPI m/m,EUR,1,0.1%,0.0%
2013.06.28USDFOMC Member Stein Speaks,6/28/13 13:00,FALSE,FOMC Member Stein Speaks,USD,2," "," "
2013.06.28CADGDP m m,6/28/13 13:30,FALSE,GDP m/m,CAD,3,0.1%,0.2%
2013.06.28CADIPPI m m,6/28/13 13:30,FALSE,IPPI m/m,CAD,1,0.7%,-0.9%
2013.06.28CADRMPI m m,6/28/13 13:30,FALSE,RMPI m/m,CAD,2,0.5%,-2.4%
2013.06.28USDChicago PMI,6/28/13 14:45,FALSE,Chicago PMI,USD,2,55.5,58.7
2013.06.28USDRevised UoM Consumer Sentiment,6/28/13 14:55,FALSE,Revised UoM Consumer Sentiment,USD,2,83.1,82.7
2013.06.28USDRevised UoM Inflation Expectations,6/28/13 14:55,FALSE,Revised UoM Inflation Expectations,USD,1," ",3.2%

