Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.05.24NZDInflation Expectations q q,5/24/11 4:00,FALSE,Inflation Expectations q/q,NZD,3,,2.64%
2011.05.24EURGerman Final GDP q q,5/24/11 7:00,FALSE,German Final GDP q/q,EUR,1,1.5%,1.5%
2011.05.24EURGerman ifo Business Climate,5/24/11 9:00,FALSE,German ifo Business Climate,EUR,3,113.9,114.2
2011.05.24GBPPublic Sector Net Borrowing,5/24/11 9:30,FALSE,Public Sector Net Borrowing,GBP,3,5.0B,15.6B
2011.05.24EURIndustrial New Orders m m,5/24/11 10:00,FALSE,Industrial New Orders m/m,EUR,2,-1.2%,0.5%
2011.05.24GBPMPC Member Fisher Speaks,5/24/11 12:00,FALSE,MPC Member Fisher Speaks,GBP,2,,
2011.05.24GBPCBI Realized Sales,5/24/11 12:30,FALSE,CBI Realized Sales,GBP,2,11,21
2011.05.24USDFOMC Member Duke Speaks,5/24/11 13:25,FALSE,FOMC Member Duke Speaks,USD,1,,
2011.05.24EURBelgian NBB Business Climate,5/24/11 14:00,FALSE,Belgian NBB Business Climate,EUR,2,2.8,2.8
2011.05.24USDFOMC Member Plosser Speaks,5/24/11 14:50,FALSE,FOMC Member Plosser Speaks,USD,2,,
2011.05.24USDNew Home Sales,5/24/11 15:00,FALSE,New Home Sales,USD,3,305K,301K
2011.05.24USDRichmond Manufacturing Index,5/24/11 15:00,FALSE,Richmond Manufacturing Index,USD,1,10,10

