Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2018.12.18NZDANZ Business Confidence,12/18/18 0:00,FALSE,ANZ Business Confidence,NZD,2," ",-37.1
2018.12.18AUDMonetary Policy Meeting Minutes,12/18/18 0:30,FALSE,Monetary Policy Meeting Minutes,AUD,2," "," "
2018.12.18AUDHIA New Home Sales m m,12/18/18 1:40,FALSE,HIA New Home Sales m/m,AUD,1," ",-0.8%
2018.12.18CHFSECO Economic Forecasts,12/18/18 6:45,FALSE,SECO Economic Forecasts,CHF,1," "," "
2018.12.18EURGerman ifo Business Climate,12/18/18 9:00,FALSE,German ifo Business Climate,EUR,2,101.8,102.0
2018.12.18CADManufacturing Sales m m,12/18/18 13:30,FALSE,Manufacturing Sales m/m,CAD,1,0.3%,0.2%
2018.12.18USDBuilding Permits,12/18/18 13:30,FALSE,Building Permits,USD,2,1.27M,1.27M
2018.12.18USDHousing Starts,12/18/18 13:30,FALSE,Housing Starts,USD,1,1.23M,1.22M
2018.12.18NZDGDT Price Index,12/18/18 14:26,FALSE,GDT Price Index,NZD,1," ",2.2%
2018.12.18NZDWestpac Consumer Sentiment,12/18/18 20:00,FALSE,Westpac Consumer Sentiment,NZD,2," ",103.5
2018.12.18USDFOMC Financial Stability Report,12/18/18 21:00,FALSE,FOMC Financial Stability Report,USD,1," "," "
2018.12.18NZDCurrent Account,12/18/18 21:45,FALSE,Current Account,NZD,2,-5.94B,-1.63B
2018.12.18AUDMI Leading Index m m,12/18/18 23:30,FALSE,MI Leading Index m/m,AUD,1," ",0.1%
2018.12.18JPYTrade Balance,12/18/18 23:50,FALSE,Trade Balance,JPY,1,-0.31T,-0.29T

