Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2017.08.08GBPBRC Retail Sales Monitor y y,8/8/17 0:01,FALSE,BRC Retail Sales Monitor y/y,GBP,1," ",1.2%
2017.08.08JPYBank Lending y y,8/8/17 0:50,FALSE,Bank Lending y/y,JPY,1,3.3%,3.3%
2017.08.08JPYCurrent Account,8/8/17 0:50,FALSE,Current Account,JPY,1,1.51T,1.40T
2017.08.08AUDNAB Business Confidence,8/8/17 2:30,FALSE,NAB Business Confidence,AUD,2," ",8
2017.08.08CNYTrade Balance,8/8/17 3:19,FALSE,Trade Balance,CNY,2,294B,294B
2017.08.08CNYUSD-Denominated Trade Balance,8/8/17 3:48,FALSE,USD-Denominated Trade Balance,CNY,1,45.4B,42.8B
2017.08.08JPY30-y Bond Auction,8/8/17 4:45,FALSE,30-y Bond Auction,JPY,1," ",0.88|3.6
2017.08.08JPYEconomy Watchers Sentiment,8/8/17 6:05,FALSE,Economy Watchers Sentiment,JPY,1,50.1,50.0
2017.08.08CHFUnemployment Rate,8/8/17 6:45,FALSE,Unemployment Rate,CHF,1,3.2%,3.2%
2017.08.08EURGerman Trade Balance,8/8/17 7:00,FALSE,German Trade Balance,EUR,1,20.8B,20.3B
2017.08.08EURFrench Gov Budget Balance,8/8/17 7:45,FALSE,French Gov Budget Balance,EUR,1," ",-66.4B
2017.08.08EURFrench Trade Balance,8/8/17 7:45,FALSE,French Trade Balance,EUR,1,-5.1B,-4.4B
2017.08.08USDNFIB Small Business Index,8/8/17 11:00,FALSE,NFIB Small Business Index,USD,1,103.6,103.6
2017.08.08USDIBD TIPP Economic Optimism,8/8/17 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,50.6,50.2
2017.08.08USDJOLTS Job Openings,8/8/17 15:00,FALSE,JOLTS Job Openings,USD,2,5.74M,5.70M
2017.08.08AUDRBA Assist Gov Kent Speaks,8/8/17 23:35,FALSE,RBA Assist Gov Kent Speaks,AUD,2," "," "

