Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.03.08CNYUSD-Denominated Trade Balance,3/8/13 2:02,FALSE,USD-Denominated Trade Balance,CNY,3,-8.8B,29.2B
2013.03.08JPY30-y Bond Auction,3/8/13 3:45,FALSE,30-y Bond Auction,JPY,1," ",1.99|3.5
2013.03.08JPYBOJ Monthly Report,3/8/13 5:00,FALSE,BOJ Monthly Report,JPY,1," "," "
2013.03.08JPYEconomy Watchers Sentiment,3/8/13 5:00,FALSE,Economy Watchers Sentiment,JPY,1,51.2,49.5
2013.03.08EURFrench Gov Budget Balance,3/8/13 7:45,FALSE,French Gov Budget Balance,EUR,1," ",-87.2B
2013.03.08CHFCPI m m,3/8/13 8:15,FALSE,CPI m/m,CHF,3,-0.3%,-0.3%
2013.03.08GBPConsumer Inflation Expectations,3/8/13 9:30,FALSE,Consumer Inflation Expectations,GBP,2," ",3.5%
2013.03.08EURGerman Industrial Production m m,3/8/13 11:00,FALSE,German Industrial Production m/m,EUR,2,0.6%,0.6%
2013.03.08CADHousing Starts,3/8/13 13:13,FALSE,Housing Starts,CAD,1,173K,159K
2013.03.08CADEmployment Change,3/8/13 13:30,FALSE,Employment Change,CAD,3,7.8K,-21.9K
2013.03.08CADLabor Productivity q q,3/8/13 13:30,FALSE,Labor Productivity q/q,CAD,2,-0.1%,-0.4%
2013.03.08CADUnemployment Rate,3/8/13 13:30,FALSE,Unemployment Rate,CAD,3,7.1%,7.0%
2013.03.08USDAverage Hourly Earnings m m,3/8/13 13:30,FALSE,Average Hourly Earnings m/m,USD,2,0.2%,0.1%
2013.03.08USDNon-Farm Employment Change,3/8/13 13:30,FALSE,Non-Farm Employment Change,USD,3,162K,119K
2013.03.08USDUnemployment Rate,3/8/13 13:30,FALSE,Unemployment Rate,USD,3,7.9%,7.9%
2013.03.08USDFinal Wholesale Inventories m m,3/8/13 15:00,FALSE,Final Wholesale Inventories m/m,USD,1,0.4%,0.1%

