Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.04.11JPYCore Machinery Orders m m,4/11/13 0:50,FALSE,Core Machinery Orders m/m,JPY,2,6.9%,-13.1%
2013.04.11JPYM2 Money Stock y y,4/11/13 0:50,FALSE,M2 Money Stock y/y,JPY,1,2.9%,2.9%
2013.04.11JPYPPI y y,4/11/13 0:50,FALSE,PPI y/y,JPY,1,-0.4%,-0.1%
2013.04.11AUDMI Inflation Expectations,4/11/13 2:00,FALSE,MI Inflation Expectations,AUD,2," ",2.3%
2013.04.11CNYM2 Money Supply y y,4/11/13 2:01,FALSE,M2 Money Supply y/y,CNY,1,14.8%,15.2%
2013.04.11CNYNew Loans,4/11/13 2:01,FALSE,New Loans,CNY,2,890B,620B
2013.04.11AUDEmployment Change,4/11/13 2:30,FALSE,Employment Change,AUD,3,-6.7K,74.0K
2013.04.11AUDUnemployment Rate,4/11/13 2:30,FALSE,Unemployment Rate,AUD,3,5.4%,5.4%
2013.04.11NZDREINZ HPI m m,4/11/13 3:30,FALSE,REINZ HPI m/m,NZD,2," ",1.6%
2013.04.11JPY30-y Bond Auction,4/11/13 4:45,FALSE,30-y Bond Auction,JPY,1," ",1.82|3.3
2013.04.11EURGerman Final CPI m m,4/11/13 7:00,FALSE,German Final CPI m/m,EUR,1,0.5%,0.5%
2013.04.11EURFrench Final CPI m m,4/11/13 7:45,FALSE,French Final CPI m/m,EUR,1,0.7%,0.3%
2013.04.11EURECB Monthly Bulletin,4/11/13 9:00,FALSE,ECB Monthly Bulletin,EUR,2," "," "
2013.04.11CADNHPI m m,4/11/13 13:30,FALSE,NHPI m/m,CAD,2,0.1%,0.1%
2013.04.11USDFOMC Member Bullard Speaks,4/11/13 13:30,FALSE,FOMC Member Bullard Speaks,USD,2," "," "
2013.04.11USDImport Prices m m,4/11/13 13:30,FALSE,Import Prices m/m,USD,2,-0.4%,0.6%
2013.04.11USDUnemployment Claims,4/11/13 13:30,FALSE,Unemployment Claims,USD,3,362K,388K
2013.04.11GBPMPC Member Tucker Speaks,4/11/13 14:00,FALSE,MPC Member Tucker Speaks,GBP,2," "," "
2013.04.11USDNatural Gas Storage,4/11/13 15:30,FALSE,Natural Gas Storage,USD,1,-12B,-94B
2013.04.11USD30-y Bond Auction,4/11/13 18:00,FALSE,30-y Bond Auction,USD,1," ",3.25|2.4
2013.04.11USDTreasury Sec Lew Speaks,4/11/13 19:30,FALSE,Treasury Sec Lew Speaks,USD,2," "," "
2013.04.11NZDFPI m m,4/11/13 23:45,FALSE,FPI m/m,NZD,1," ",-0.3%

