Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2019.02.06CNYBank Holiday,2/6/19 0:00,TRUE,Bank Holiday,CNY,4," "," "
2019.02.06AUDRBA Gov Lowe Speaks,2/6/19 1:30,FALSE,RBA Gov Lowe Speaks,AUD,3," "," "
2019.02.06USDPresident Trump Speaks,2/6/19 2:00,FALSE,President Trump Speaks,USD,3," "," "
2019.02.06EURGerman Factory Orders m m,2/6/19 7:00,FALSE,German Factory Orders m/m,EUR,1,0.3%,-0.2%
2019.02.06CADBuilding Permits m m,2/6/19 13:30,FALSE,Building Permits m/m,CAD,1,-0.9%,2.1%
2019.02.06USDTrade Balance,2/6/19 13:30,FALSE,Trade Balance,USD,1,-54.0B,-55.7B
2019.02.06CADGov Council Member Lane Speaks,2/6/19 13:35,FALSE,Gov Council Member Lane Speaks,CAD,2," "," "
2019.02.06NZDGDT Price Index,2/6/19 14:43,FALSE,GDT Price Index,NZD,1," ",4.2%
2019.02.06CADIvey PMI,2/6/19 15:00,FALSE,Ivey PMI,CAD,2,56.4,59.7
2019.02.06USDCrude Oil Inventories,2/6/19 15:30,FALSE,Crude Oil Inventories,USD,1,1.3M,0.9M
2019.02.06USD10-y Bond Auction,2/6/19 18:01,FALSE,10-y Bond Auction,USD,1," ",2.73|2.5
2019.02.06AUDAIG Construction Index,2/6/19 21:30,FALSE,AIG Construction Index,AUD,1," ",42.6
2019.02.06NZDEmployment Change q q,2/6/19 21:45,FALSE,Employment Change q/q,NZD,3,0.3%,1.0%
2019.02.06NZDLabor Cost Index q q,2/6/19 21:45,FALSE,Labor Cost Index q/q,NZD,1,0.6%,0.5%
2019.02.06NZDUnemployment Rate,2/6/19 21:45,FALSE,Unemployment Rate,NZD,3,4.1%,4.0%
2019.02.06USDFOMC Member Quarles Speaks,2/6/19 23:05,FALSE,FOMC Member Quarles Speaks,USD,2," "," "

