Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.04.10JPYBank Lending y y,4/10/13 0:50,FALSE,Bank Lending y/y,JPY,1," ",1.5%
2013.04.10AUDWestpac Consumer Sentiment,4/10/13 1:30,FALSE,Westpac Consumer Sentiment,AUD,2," ",2.0%
2013.04.10CNYUSD-Denominated Trade Balance,4/10/13 3:00,FALSE,USD-Denominated Trade Balance,CNY,3,15.2B,15.3B
2013.04.10EURFrench Industrial Production m m,4/10/13 7:45,FALSE,French Industrial Production m/m,EUR,2,0.6%,-0.8%
2013.04.10EURItalian Industrial Production m m,4/10/13 9:00,FALSE,Italian Industrial Production m/m,EUR,1,-0.4%,1.0%
2013.04.10USDFOMC Meeting Minutes,4/10/13 14:00,FALSE,FOMC Meeting Minutes,USD,3," "," "
2013.04.10USDCrude Oil Inventories,4/10/13 15:30,FALSE,Crude Oil Inventories,USD,2,1.6M,2.7M
2013.04.10USD10-y Bond Auction,4/10/13 18:00,FALSE,10-y Bond Auction,USD,2," ",2.03|3.2
2013.04.10USDFederal Budget Balance,4/10/13 20:50,FALSE,Federal Budget Balance,USD,2,-110.3B,-203.5B
2013.04.10NZDBusinessNZ Manufacturing Index,4/10/13 23:34,FALSE,BusinessNZ Manufacturing Index,NZD,2," ",56.0

