Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2014.03.13JPYCore Machinery Orders m m,3/13/14 0:50,FALSE,Core Machinery Orders m/m,JPY,2,7.3%,-15.7%
2014.03.13AUDMI Inflation Expectations,3/13/14 1:00,FALSE,MI Inflation Expectations,AUD,2," ",2.3%
2014.03.13GBPRICS House Price Balance,3/13/14 1:01,FALSE,RICS House Price Balance,GBP,1,52%,52%
2014.03.13AUDEmployment Change,3/13/14 1:30,FALSE,Employment Change,AUD,3,15.3K,18.0K
2014.03.13AUDUnemployment Rate,3/13/14 1:30,FALSE,Unemployment Rate,AUD,3,6.0%,6.0%
2014.03.13NZDRBNZ Gov Wheeler Speaks,3/13/14 2:10,FALSE,RBNZ Gov Wheeler Speaks,NZD,3," "," "
2014.03.13CNYFixed Asset Investment ytd y,3/13/14 6:47,FALSE,Fixed Asset Investment ytd/y,CNY,2,19.5%,19.6%
2014.03.13CNYIndustrial Production y y,3/13/14 6:47,FALSE,Industrial Production y/y,CNY,3,9.5%,9.7%
2014.03.13CNYRetail Sales y y,3/13/14 6:47,FALSE,Retail Sales y/y,CNY,1,13.5%,13.6%
2014.03.13EURFrench Final CPI m m,3/13/14 8:45,FALSE,French Final CPI m/m,EUR,1,0.4%,-0.6%
2014.03.13EURECB Monthly Bulletin,3/13/14 10:00,FALSE,ECB Monthly Bulletin,EUR,2," "," "
2014.03.13CADCapacity Utilization Rate,3/13/14 13:30,FALSE,Capacity Utilization Rate,CAD,1,82.3%,81.2%
2014.03.13CADNHPI m m,3/13/14 13:30,FALSE,NHPI m/m,CAD,2,0.3%,0.1%
2014.03.13USDCore Retail Sales m m,3/13/14 13:30,FALSE,Core Retail Sales m/m,USD,3,0.2%,-0.3%
2014.03.13USDImport Prices m m,3/13/14 13:30,FALSE,Import Prices m/m,USD,2,0.6%,0.4%
2014.03.13USDRetail Sales m m,3/13/14 13:30,FALSE,Retail Sales m/m,USD,3,0.3%,-0.6%
2014.03.13USDUnemployment Claims,3/13/14 13:30,FALSE,Unemployment Claims,USD,3,334K,324K
2014.03.13USDBusiness Inventories m m,3/13/14 15:00,FALSE,Business Inventories m/m,USD,2,0.4%,0.5%
2014.03.13USDFed Gov Nomination Hearings,3/13/14 15:00,FALSE,Fed Gov Nomination Hearings,USD,2," "," "
2014.03.13USDNatural Gas Storage,3/13/14 15:30,FALSE,Natural Gas Storage,USD,1,-199B,-152B
2014.03.13USD30-y Bond Auction,3/13/14 18:01,FALSE,30-y Bond Auction,USD,1," ",3.69|2.3
2014.03.13USDFederal Budget Balance,3/13/14 18:52,FALSE,Federal Budget Balance,USD,2,-223.2B,-10.4B
2014.03.13NZDBusinessNZ Manufacturing Index,3/13/14 22:30,FALSE,BusinessNZ Manufacturing Index,NZD,2," ",56.3

