Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2021.07.29EURGerman Prelim CPI m m,7/29/21 0:00,TRUE,German Prelim CPI m/m,EUR,1,0.6%,0.4%
2021.07.29NZDANZ Business Confidence,7/29/21 2:00,FALSE,ANZ Business Confidence,NZD,1," ",-0.6
2021.07.29AUDImport Prices q q,7/29/21 2:30,FALSE,Import Prices q/q,AUD,1,1.1%,0.2%
2021.07.29EURSpanish Flash CPI y y,7/29/21 8:00,FALSE,Spanish Flash CPI y/y,EUR,1,2.7%,2.7%
2021.07.29EURSpanish Unemployment Rate,7/29/21 8:00,FALSE,Spanish Unemployment Rate,EUR,1,15.1%,16.0%
2021.07.29EURGerman Unemployment Change,7/29/21 8:55,FALSE,German Unemployment Change,EUR,1,-29K,-39K
2021.07.29GBPM4 Money Supply m m,7/29/21 9:30,FALSE,M4 Money Supply m/m,GBP,1,0.3%,0.5%
2021.07.29GBPMortgage Approvals,7/29/21 9:30,FALSE,Mortgage Approvals,GBP,1,85K,87K
2021.07.29GBPNet Lending to Individuals m m,7/29/21 9:30,FALSE,Net Lending to Individuals m/m,GBP,1,6.8B,7.2B
2021.07.29EURItalian 10-y Bond Auction,7/29/21 10:18,FALSE,Italian 10-y Bond Auction,EUR,1," ",0.74|1.6
2021.07.29EURECB Monetary Policy Meeting Accounts,7/29/21 12:30,FALSE,ECB Monetary Policy Meeting Accounts,EUR,1," "," "
2021.07.29USDAdvance GDP q q,7/29/21 13:30,FALSE,Advance GDP q/q,USD,3,8.5%,6.4%
2021.07.29USDUnemployment Claims,7/29/21 13:30,FALSE,Unemployment Claims,USD,2,382K,424K
2021.07.29USDAdvance GDP Price Index q q,7/29/21 13:32,FALSE,Advance GDP Price Index q/q,USD,2,5.4%,4.3%
2021.07.29USDPending Home Sales m m,7/29/21 15:00,FALSE,Pending Home Sales m/m,USD,2,0.1%,8.3%
2021.07.29USDNatural Gas Storage,7/29/21 15:30,FALSE,Natural Gas Storage,USD,1,41B,49B
2021.07.29NZDBuilding Consents m m,7/29/21 23:45,FALSE,Building Consents m/m,NZD,1," ",-2.4%

