Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.07.29GBPGfK Consumer Confidence,7/29/11 0:01,FALSE,GfK Consumer Confidence,GBP,2,-26,-25
2011.07.29GBPNationwide HPI m m,7/29/11 0:01,FALSE,Nationwide HPI m/m,GBP,3,-0.1%,0.0%
2011.07.29JPYFinal Manufacturing PMI,7/29/11 0:15,FALSE,Final Manufacturing PMI,JPY,1,,50.7
2011.07.29JPYHousehold Spending y y,7/29/11 0:30,FALSE,Household Spending y/y,JPY,2,-2.2%,-1.9%
2011.07.29JPYNational Core CPI y y,7/29/11 0:30,FALSE,National Core CPI y/y,JPY,1,0.5%,0.6%
2011.07.29JPYTokyo Core CPI y y,7/29/11 0:30,FALSE,Tokyo Core CPI y/y,JPY,2,0.2%,0.1%
2011.07.29JPYUnemployment Rate,7/29/11 0:30,FALSE,Unemployment Rate,JPY,1,4.6%,4.5%
2011.07.29JPYPrelim Industrial Production m m,7/29/11 0:50,FALSE,Prelim Industrial Production m/m,JPY,2,4.6%,6.2%
2011.07.29AUDPrivate Sector Credit m m,7/29/11 2:30,FALSE,Private Sector Credit m/m,AUD,2,0.4%,0.3%
2011.07.29JPYHousing Starts y y,7/29/11 6:00,FALSE,Housing Starts y/y,JPY,1,4.9%,6.4%
2011.07.29EURGerman Retail Sales m m,7/29/11 7:00,FALSE,German Retail Sales m/m,EUR,2,1.6%,-2.8%
2011.07.29EURFrench Consumer Spending m m,7/29/11 7:45,FALSE,French Consumer Spending m/m,EUR,2,0.4%,-0.3%
2011.07.29EURSpanish Flash CPI y y,7/29/11 8:00,FALSE,Spanish Flash CPI y/y,EUR,1,2.9%,3.2%
2011.07.29EURSpanish Unemployment Rate,7/29/11 8:00,FALSE,Spanish Unemployment Rate,EUR,2,21.0%,21.3%
2011.07.29GBPM4 Money Supply m m,7/29/11 9:30,FALSE,M4 Money Supply m/m,GBP,1,0.3%,0.1%
2011.07.29GBPMortgage Approvals,7/29/11 9:30,FALSE,Mortgage Approvals,GBP,1,46K,46K
2011.07.29GBPNet Lending to Individuals m m,7/29/11 9:30,FALSE,Net Lending to Individuals m/m,GBP,2,1.3B,1.4B
2011.07.29EURCPI Flash Estimate y y,7/29/11 10:00,FALSE,CPI Flash Estimate y/y,EUR,2,2.7%,2.7%
2011.07.29EURItalian Prelim CPI m m,7/29/11 10:00,FALSE,Italian Prelim CPI m/m,EUR,1,0.2%,0.1%
2011.07.29CADGDP m m,7/29/11 13:30,FALSE,GDP m/m,CAD,3,0.1%,0.0%
2011.07.29CADIPPI m m,7/29/11 13:30,FALSE,IPPI m/m,CAD,1,0.1%,-0.3%
2011.07.29CADRMPI m m,7/29/11 13:30,FALSE,RMPI m/m,CAD,2,0.6%,-5.3%
2011.07.29USDAdvance GDP Price Index q q,7/29/11 13:30,FALSE,Advance GDP Price Index q/q,USD,2,2.0%,2.0%
2011.07.29USDAdvance GDP q q,7/29/11 13:30,FALSE,Advance GDP q/q,USD,3,1.7%,1.9%
2011.07.29USDEmployment Cost Index q q,7/29/11 13:30,FALSE,Employment Cost Index q/q,USD,2,0.5%,0.6%
2011.07.29USDChicago PMI,7/29/11 14:45,FALSE,Chicago PMI,USD,2,60.1,61.1
2011.07.29USDRevised UoM Consumer Sentiment,7/29/11 14:55,FALSE,Revised UoM Consumer Sentiment,USD,2,64.1,63.8
2011.07.29USDRevised UoM Inflation Expectations,7/29/11 14:55,FALSE,Revised UoM Inflation Expectations,USD,1,,3.4%
2011.07.29USDPresident Obama Speaks,7/29/11 15:20,FALSE,President Obama Speaks,USD,1,,

