Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2017.07.12JPYPPI y y,7/12/17 0:50,FALSE,PPI y/y,JPY,1,2.1%,2.1%
2017.07.12AUDWestpac Consumer Sentiment,7/12/17 1:30,FALSE,Westpac Consumer Sentiment,AUD,1," ",-1.8%
2017.07.12JPYTertiary Industry Activity m m,7/12/17 5:30,FALSE,Tertiary Industry Activity m/m,JPY,1,-0.5%,1.4%
2017.07.12EURGerman WPI m m,7/12/17 7:00,FALSE,German WPI m/m,EUR,1,0.2%,-0.7%
2017.07.12CNYM2 Money Supply y y,7/12/17 9:00,FALSE,M2 Money Supply y/y,CNY,1,9.5%,9.6%
2017.07.12CNYNew Loans,7/12/17 9:00,FALSE,New Loans,CNY,1,1258B,1110B
2017.07.12GBPAverage Earnings Index 3m y,7/12/17 9:30,FALSE,Average Earnings Index 3m/y,GBP,3,1.8%,2.1%
2017.07.12GBPClaimant Count Change,7/12/17 9:30,FALSE,Claimant Count Change,GBP,2,10.5K,7.5K
2017.07.12GBPUnemployment Rate,7/12/17 9:30,FALSE,Unemployment Rate,GBP,2,4.6%,4.6%
2017.07.12EURIndustrial Production m m,7/12/17 10:00,FALSE,Industrial Production m/m,EUR,1,1.0%,0.3%
2017.07.12EURGerman 10-y Bond Auction,7/12/17 10:32,FALSE,German 10-y Bond Auction,EUR,1," ",0.26|1.5
2017.07.12CADBOC Monetary Policy Report,7/12/17 15:00,FALSE,BOC Monetary Policy Report,CAD,3," "," "
2017.07.12CADBOC Rate Statement,7/12/17 15:00,FALSE,BOC Rate Statement,CAD,3," "," "
2017.07.12CADOvernight Rate,7/12/17 15:00,FALSE,Overnight Rate,CAD,3,0.75%,0.50%
2017.07.12USDFed Chair Yellen Testifies,7/12/17 15:00,FALSE,Fed Chair Yellen Testifies,USD,3," "," "
2017.07.12USDCrude Oil Inventories,7/12/17 15:30,FALSE,Crude Oil Inventories,USD,3,-3.2M,-6.3M
2017.07.12CADBOC Press Conference,7/12/17 16:15,FALSE,BOC Press Conference,CAD,3," "," "
2017.07.12USD10-y Bond Auction,7/12/17 18:01,FALSE,10-y Bond Auction,USD,1," ",2.20|2.5
2017.07.12USDBeige Book,7/12/17 19:00,FALSE,Beige Book,USD,1," "," "
2017.07.12NZDFPI m m,7/12/17 23:45,FALSE,FPI m/m,NZD,1," ",2.4%

