Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2016.12.26AUDBank Holiday,12/26/16 0:00,TRUE,Bank Holiday,AUD,4," "," "
2016.12.26CADBank Holiday,12/26/16 0:00,TRUE,Bank Holiday,CAD,4," "," "
2016.12.26CHFBank Holiday,12/26/16 0:00,TRUE,Bank Holiday,CHF,4," "," "
2016.12.26EURGerman Bank Holiday,12/26/16 0:00,TRUE,German Bank Holiday,EUR,4," "," "
2016.12.26EURItalian Bank Holiday,12/26/16 0:00,TRUE,Italian Bank Holiday,EUR,4," "," "
2016.12.26GBPBank Holiday,12/26/16 0:00,TRUE,Bank Holiday,GBP,4," "," "
2016.12.26NZDBank Holiday,12/26/16 0:00,TRUE,Bank Holiday,NZD,4," "," "
2016.12.26USDBank Holiday,12/26/16 0:00,TRUE,Bank Holiday,USD,4," "," "
2016.12.26JPYHousehold Spending y y,12/26/16 23:30,FALSE,Household Spending y/y,JPY,2,0.2%,-0.4%
2016.12.26JPYNational Core CPI y y,12/26/16 23:30,FALSE,National Core CPI y/y,JPY,1,-0.3%,-0.4%
2016.12.26JPYTokyo Core CPI y y,12/26/16 23:30,FALSE,Tokyo Core CPI y/y,JPY,2,-0.4%,-0.4%
2016.12.26JPYUnemployment Rate,12/26/16 23:30,FALSE,Unemployment Rate,JPY,1,3.0%,3.0%

