Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2018.08.09GBPRICS House Price Balance,8/9/18 0:01,FALSE,RICS House Price Balance,GBP,1,4%,3%
2018.08.09JPYCore Machinery Orders m m,8/9/18 0:50,FALSE,Core Machinery Orders m/m,JPY,1,-1.2%,-3.7%
2018.08.09JPYM2 Money Stock y y,8/9/18 0:50,FALSE,M2 Money Stock y/y,JPY,1,3.1%,3.1%
2018.08.09CNYCPI y y,8/9/18 2:29,FALSE,CPI y/y,CNY,2,2.0%,1.9%
2018.08.09CNYPPI y y,8/9/18 2:29,FALSE,PPI y/y,CNY,1,4.4%,4.7%
2018.08.09JPY30-y Bond Auction,8/9/18 4:35,FALSE,30-y Bond Auction,JPY,1," ",0.70|5.0
2018.08.09CHFUnemployment Rate,8/9/18 6:45,FALSE,Unemployment Rate,CHF,1,2.6%,2.6%
2018.08.09JPYPrelim Machine Tool Orders y y,8/9/18 6:58,FALSE,Prelim Machine Tool Orders y/y,JPY,1," ",11.4%
2018.08.09EURECB Economic Bulletin,8/9/18 9:00,FALSE,ECB Economic Bulletin,EUR,1," "," "
2018.08.09CADHousing Starts,8/9/18 13:13,FALSE,Housing Starts,CAD,1,220K,246K
2018.08.09CADNHPI m m,8/9/18 13:30,FALSE,NHPI m/m,CAD,2,0.0%,0.0%
2018.08.09USDCore PPI m m,8/9/18 13:30,FALSE,Core PPI m/m,USD,2,0.2%,0.3%
2018.08.09USDPPI m m,8/9/18 13:30,FALSE,PPI m/m,USD,3,0.2%,0.3%
2018.08.09USDUnemployment Claims,8/9/18 13:30,FALSE,Unemployment Claims,USD,2,220K,219K
2018.08.09USDFinal Wholesale Inventories m m,8/9/18 15:00,FALSE,Final Wholesale Inventories m/m,USD,1,0.0%,0.0%
2018.08.09USDNatural Gas Storage,8/9/18 15:30,FALSE,Natural Gas Storage,USD,1,49B,35B
2018.08.09USD30-y Bond Auction,8/9/18 18:01,FALSE,30-y Bond Auction,USD,1," ",2.96|2.3
2018.08.09NZDBusinessNZ Manufacturing Index,8/9/18 23:30,FALSE,BusinessNZ Manufacturing Index,NZD,2," ",52.7

