Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.04.12GBPBRC Retail Sales Monitor y y,4/12/11 0:01,FALSE,BRC Retail Sales Monitor y/y,GBP,2,,-0.4%
2011.04.12GBPRICS House Price Balance,4/12/11 0:01,FALSE,RICS House Price Balance,GBP,2,-23%,-26%
2011.04.12JPYBank Lending y y,4/12/11 0:50,FALSE,Bank Lending y/y,JPY,1,,-1.9%
2011.04.12JPYM2 Money Stock y y,4/12/11 0:50,FALSE,M2 Money Stock y/y,JPY,1,2.6%,2.4%
2011.04.12JPYMonetary Policy Meeting Minutes,4/12/11 0:50,FALSE,Monetary Policy Meeting Minutes,JPY,2,,
2011.04.12AUDNAB Business Confidence,4/12/11 2:30,FALSE,NAB Business Confidence,AUD,2,,14
2011.04.12JPY30-y Bond Auction,4/12/11 4:45,FALSE,30-y Bond Auction,JPY,1,,2.18|3.6
2011.04.12EURGerman Final CPI m m,4/12/11 7:00,FALSE,German Final CPI m/m,EUR,1,0.5%,0.5%
2011.04.12JPYPrelim Machine Tool Orders y y,4/12/11 7:00,FALSE,Prelim Machine Tool Orders y/y,JPY,1,,73.9%
2011.04.12GBPCPI y y,4/12/11 9:30,FALSE,CPI y/y,GBP,3,4.4%,4.4%
2011.04.12GBPCore CPI y y,4/12/11 9:30,FALSE,Core CPI y/y,GBP,1,3.4%,3.4%
2011.04.12GBPGoods Trade Balance,4/12/11 9:30,FALSE,Goods Trade Balance,GBP,2,-8.1B,-7.8B
2011.04.12GBPONS HPI y y,4/12/11 9:30,FALSE,ONS HPI y/y,GBP,1,1.3%,0.5%
2011.04.12GBPRPI y y,4/12/11 9:30,FALSE,RPI y/y,GBP,2,5.5%,5.5%
2011.04.12EURGerman ZEW Economic Sentiment,4/12/11 10:00,FALSE,German ZEW Economic Sentiment,EUR,3,11.7,14.1
2011.04.12EURZEW Economic Sentiment,4/12/11 10:00,FALSE,ZEW Economic Sentiment,EUR,2,29.8,31.0
2011.04.12USDFOMC Member Dudley Speaks,4/12/11 11:15,FALSE,FOMC Member Dudley Speaks,USD,2,,
2011.04.12USDNFIB Small Business Index,4/12/11 12:30,FALSE,NFIB Small Business Index,USD,1,95.0,94.5
2011.04.12CADNHPI m m,4/12/11 13:30,FALSE,NHPI m/m,CAD,2,0.3%,0.2%
2011.04.12CADTrade Balance,4/12/11 13:30,FALSE,Trade Balance,CAD,3,0.6B,0.4B
2011.04.12USDImport Prices m m,4/12/11 13:30,FALSE,Import Prices m/m,USD,2,2.1%,1.4%
2011.04.12USDTrade Balance,4/12/11 13:30,FALSE,Trade Balance,USD,3,-44.1B,-47.0B
2011.04.12CADBOC Rate Statement,4/12/11 14:00,FALSE,BOC Rate Statement,CAD,3,,
2011.04.12CADOvernight Rate,4/12/11 14:00,FALSE,Overnight Rate,CAD,3,1.00%,1.00%
2011.04.12USDIBD TIPP Economic Optimism,4/12/11 15:00,FALSE,IBD/TIPP Economic Optimism,USD,1,45.7,43.0
2011.04.12USDFederal Budget Balance,4/12/11 19:00,FALSE,Federal Budget Balance,USD,2,-163.5B,-222.5B
2011.04.12USDFOMC Member Tarullo Speaks,4/12/11 19:45,FALSE,FOMC Member Tarullo Speaks,USD,1,,
2011.04.12USDFOMC Member Fisher Speaks,4/12/11 19:50,FALSE,FOMC Member Fisher Speaks,USD,2,,
2011.04.12NZDREINZ HPI m m,4/12/11 23:00,FALSE,REINZ HPI m/m,NZD,2,,2.3%
2011.04.12NZDFPI m m,4/12/11 23:45,FALSE,FPI m/m,NZD,1,,0.1%
2011.04.12NZDVisitor Arrivals m m,4/12/11 23:51,FALSE,Visitor Arrivals m/m,NZD,1,,1.8%

