Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2015.08.27AllJackson Hole Symposium,8/27/15 0:00,TRUE,Jackson Hole Symposium,All,3," "," "
2015.08.27AUDPrivate Capital Expenditure q q,8/27/15 2:30,FALSE,Private Capital Expenditure q/q,AUD,3,-2.5%,-4.7%
2015.08.27EURGerman Import Prices m m,8/27/15 7:00,FALSE,German Import Prices m/m,EUR,1,-0.3%,-0.5%
2015.08.27GBPNationwide HPI m m,8/27/15 7:00,FALSE,Nationwide HPI m/m,GBP,1,0.4%,0.4%
2015.08.27EURM3 Money Supply y y,8/27/15 9:00,FALSE,M3 Money Supply y/y,EUR,2,4.9%,4.9%
2015.08.27EURPrivate Loans y y,8/27/15 9:15,FALSE,Private Loans y/y,EUR,1,0.7%,0.2%
2015.08.27CADCorporate Profits q q,8/27/15 13:30,FALSE,Corporate Profits q/q,CAD,1," ",-6.0%
2015.08.27USDPrelim GDP Price Index q q,8/27/15 13:30,FALSE,Prelim GDP Price Index q/q,USD,1,2.0%,2.0%
2015.08.27USDPrelim GDP q q,8/27/15 13:30,FALSE,Prelim GDP q/q,USD,3,3.2%,2.3%
2015.08.27USDUnemployment Claims,8/27/15 13:30,FALSE,Unemployment Claims,USD,3,275K,277K
2015.08.27USDPending Home Sales m m,8/27/15 15:00,FALSE,Pending Home Sales m/m,USD,2,1.3%,-1.7%
2015.08.27USDNatural Gas Storage,8/27/15 15:30,FALSE,Natural Gas Storage,USD,1,59B,53B
2015.08.27GBPGfK Consumer Confidence,8/27/15 23:07,FALSE,GfK Consumer Confidence,GBP,1,4,4

