Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2012.09.19USDFOMC Member Lacker Speaks,9/19/12 0:15,FALSE,FOMC Member Lacker Speaks,USD,2," "," "
2012.09.19AUDMI Leading Index m m,9/19/12 1:30,FALSE,MI Leading Index m/m,AUD,2," ",0.5%
2012.09.19AUDRBA Assist Gov Kent Speaks,9/19/12 1:50,FALSE,RBA Assist Gov Kent Speaks,AUD,2," "," "
2012.09.19CNYForeign Direct Investment ytd y,9/19/12 2:53,FALSE,Foreign Direct Investment ytd/y,CNY,1," ",-3.6%
2012.09.19JPYMonetary Policy Statement,9/19/12 4:44,FALSE,Monetary Policy Statement,JPY,3," "," "
2012.09.19JPYOvernight Call Rate,9/19/12 4:44,FALSE,Overnight Call Rate,JPY,3,<0.10%,<0.10%
2012.09.19JPYBOJ Press Conference,9/19/12 8:30,FALSE,BOJ Press Conference,JPY,3," "," "
2012.09.19GBPMPC Asset Purchase Facility Votes,9/19/12 9:30,FALSE,MPC Asset Purchase Facility Votes,GBP,3,0-0-9,0-0-9
2012.09.19GBPMPC Official Bank Rate Votes,9/19/12 9:30,FALSE,MPC Official Bank Rate Votes,GBP,3,0-0-9,0-0-9
2012.09.19CHFCredit Suisse Economic Expectations,9/19/12 10:00,FALSE,Credit Suisse Economic Expectations,CHF,2," ",-33.3
2012.09.19USDBuilding Permits,9/19/12 13:30,FALSE,Building Permits,USD,3,0.79M,0.81M
2012.09.19USDHousing Starts,9/19/12 13:30,FALSE,Housing Starts,USD,2,0.77M,0.73M
2012.09.19USDExisting Home Sales,9/19/12 15:00,FALSE,Existing Home Sales,USD,3,4.57M,4.47M
2012.09.19USDCrude Oil Inventories,9/19/12 15:30,FALSE,Crude Oil Inventories,USD,2,-0.2M,2.0M
2012.09.19NZDGDP q q,9/19/12 23:45,FALSE,GDP q/q,NZD,3,0.4%,1.0%

