Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2015.07.15EUREurogroup Meetings,7/15/15 0:00,TRUE,Eurogroup Meetings,EUR,3," "," "
2015.07.15AUDWestpac Consumer Sentiment,7/15/15 1:30,FALSE,Westpac Consumer Sentiment,AUD,2," ",-6.9%
2015.07.15AUDNew Motor Vehicle Sales m m,7/15/15 2:30,FALSE,New Motor Vehicle Sales m/m,AUD,1," ",-0.8%
2015.07.15CNYFixed Asset Investment ytd y,7/15/15 3:00,FALSE,Fixed Asset Investment ytd/y,CNY,2,11.2%,11.4%
2015.07.15CNYGDP q y,7/15/15 3:00,FALSE,GDP q/y,CNY,3,6.9%,7.0%
2015.07.15CNYIndustrial Production y y,7/15/15 3:00,FALSE,Industrial Production y/y,CNY,3,6.0%,6.1%
2015.07.15CNYNBS Press Conference,7/15/15 3:00,FALSE,NBS Press Conference,CNY,2," "," "
2015.07.15CNYRetail Sales y y,7/15/15 3:00,FALSE,Retail Sales y/y,CNY,1,10.2%,10.1%
2015.07.15JPYMonetary Policy Statement,7/15/15 4:18,FALSE,Monetary Policy Statement,JPY,3," "," "
2015.07.15JPYBOJ Press Conference,7/15/15 7:32,FALSE,BOJ Press Conference,JPY,3," "," "
2015.07.15EURFrench Final CPI m m,7/15/15 7:45,FALSE,French Final CPI m/m,EUR,1,0.1%,0.2%
2015.07.15GBPAverage Earnings Index 3m y,7/15/15 9:30,FALSE,Average Earnings Index 3m/y,GBP,3,3.3%,2.7%
2015.07.15GBPClaimant Count Change,7/15/15 9:30,FALSE,Claimant Count Change,GBP,3,-8.9K,-1.1K
2015.07.15GBPUnemployment Rate,7/15/15 9:30,FALSE,Unemployment Rate,GBP,2,5.5%,5.5%
2015.07.15CHFCredit Suisse Economic Expectations,7/15/15 10:00,FALSE,Credit Suisse Economic Expectations,CHF,1," ",0.1
2015.07.15EURGerman 10-y Bond Auction,7/15/15 10:34,FALSE,German 10-y Bond Auction,EUR,1," ",0.81|1.7
2015.07.15CADManufacturing Sales m m,7/15/15 13:30,FALSE,Manufacturing Sales m/m,CAD,3,0.3%,-2.2%
2015.07.15USDCore PPI m m,7/15/15 13:30,FALSE,Core PPI m/m,USD,2,0.1%,0.1%
2015.07.15USDEmpire State Manufacturing Index,7/15/15 13:30,FALSE,Empire State Manufacturing Index,USD,2,3.4,-2.0
2015.07.15USDPPI m m,7/15/15 13:30,FALSE,PPI m/m,USD,3,0.2%,0.5%
2015.07.15USDCapacity Utilization Rate,7/15/15 14:15,FALSE,Capacity Utilization Rate,USD,2,78.1%,78.2%
2015.07.15USDIndustrial Production m m,7/15/15 14:15,FALSE,Industrial Production m/m,USD,2,0.2%,-0.2%
2015.07.15NZDGDT Price Index,7/15/15 14:48,FALSE,GDT Price Index,NZD,3," ",-5.9%
2015.07.15CADBOC Monetary Policy Report,7/15/15 15:00,FALSE,BOC Monetary Policy Report,CAD,3," "," "
2015.07.15CADBOC Rate Statement,7/15/15 15:00,FALSE,BOC Rate Statement,CAD,3," "," "
2015.07.15CADOvernight Rate,7/15/15 15:00,FALSE,Overnight Rate,CAD,3,0.75%,0.75%
2015.07.15USDFed Chair Yellen Testifies,7/15/15 15:00,FALSE,Fed Chair Yellen Testifies,USD,3," "," "
2015.07.15USDFed Monetary Policy Report,7/15/15 15:00,FALSE,Fed Monetary Policy Report,USD,1," "," "
2015.07.15USDCrude Oil Inventories,7/15/15 15:30,FALSE,Crude Oil Inventories,USD,2,-2.0M,0.4M
2015.07.15CADBOC Press Conference,7/15/15 16:15,FALSE,BOC Press Conference,CAD,3," "," "
2015.07.15USDBeige Book,7/15/15 19:00,FALSE,Beige Book,USD,1," "," "
2015.07.15USDFOMC Member Williams Speaks,7/15/15 20:00,FALSE,FOMC Member Williams Speaks,USD,2," "," "
2015.07.15NZDBusinessNZ Manufacturing Index,7/15/15 23:30,FALSE,BusinessNZ Manufacturing Index,NZD,2," ",52.0
2015.07.15NZDCPI q q,7/15/15 23:45,FALSE,CPI q/q,NZD,3,0.5%,-0.2%
2015.07.15EURGreek Gov Debt Crisis Vote,7/15/15 23:53,FALSE,Greek Gov Debt Crisis Vote,EUR,3,Pass," "

