Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2017.05.15JPYPPI y y,5/15/17 0:50,FALSE,PPI y/y,JPY,1,1.8%,1.4%
2017.05.15AUDHome Loans m m,5/15/17 2:30,FALSE,Home Loans m/m,AUD,1,0.0%,-0.8%
2017.05.15CNYFixed Asset Investment ytd y,5/15/17 3:00,FALSE,Fixed Asset Investment ytd/y,CNY,2,9.1%,9.2%
2017.05.15CNYIndustrial Production y y,5/15/17 3:00,FALSE,Industrial Production y/y,CNY,3,7.0%,7.6%
2017.05.15CNYRetail Sales y y,5/15/17 3:00,FALSE,Retail Sales y/y,CNY,1,10.8%,10.9%
2017.05.15NZDRBNZ Assist Gov McDermott Speaks,5/15/17 6:00,FALSE,RBNZ Assist Gov McDermott Speaks,NZD,2," "," "
2017.05.15JPYPrelim Machine Tool Orders y y,5/15/17 6:58,FALSE,Prelim Machine Tool Orders y/y,JPY,1," ",22.8%
2017.05.15CHFPPI m m,5/15/17 8:15,FALSE,PPI m/m,CHF,2,0.0%,0.1%
2017.05.15USDEmpire State Manufacturing Index,5/15/17 13:30,FALSE,Empire State Manufacturing Index,USD,2,7.2,5.2
2017.05.15GBPPrime Minister May Speaks,5/15/17 15:00,FALSE,Prime Minister May Speaks,GBP,3," "," "
2017.05.15USDNAHB Housing Market Index,5/15/17 15:00,FALSE,NAHB Housing Market Index,USD,1,68,68
2017.05.15USDTIC Long-Term Purchases,5/15/17 21:00,FALSE,TIC Long-Term Purchases,USD,1,68.3B,53.1B

