Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2014.08.11JPYM2 Money Stock y y,8/11/14 0:50,FALSE,M2 Money Stock y/y,JPY,1,3.0%,3.0%
2014.08.11JPYTertiary Industry Activity m m,8/11/14 0:50,FALSE,Tertiary Industry Activity m/m,JPY,2,0.2%,0.9%
2014.08.11JPYBOJ Monthly Report,8/11/14 6:00,FALSE,BOJ Monthly Report,JPY,1," "," "
2014.08.11JPYConsumer Confidence,8/11/14 6:00,FALSE,Consumer Confidence,JPY,1,42.3,41.1
2014.08.11JPYPrelim Machine Tool Orders y y,8/11/14 7:00,FALSE,Prelim Machine Tool Orders y/y,JPY,1," ",34.1%
2014.08.11CHFRetail Sales y y,8/11/14 8:15,FALSE,Retail Sales y/y,CHF,2,0.7%,-0.5%
2014.08.11USDFOMC Member Fischer Speaks,8/11/14 8:15,FALSE,FOMC Member Fischer Speaks,USD,2," "," "
2014.08.11GBPCB Leading Index m m,8/11/14 10:00,FALSE,CB Leading Index m/m,GBP,1," ",0.5%
2014.08.11CADHousing Starts,8/11/14 13:13,FALSE,Housing Starts,CAD,2,194K,199K

