Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2018.02.05AUDMI Inflation Gauge m m,2/5/18 0:00,FALSE,MI Inflation Gauge m/m,AUD,1," ",0.1%
2018.02.05NZDANZ Commodity Prices m m,2/5/18 0:00,FALSE,ANZ Commodity Prices m/m,NZD,1," ",-1.9%
2018.02.05NZDBank Holiday,2/5/18 0:00,TRUE,Bank Holiday,NZD,4," "," "
2018.02.05AUDANZ Job Advertisements m m,2/5/18 0:30,FALSE,ANZ Job Advertisements m/m,AUD,1," ",-2.7%
2018.02.05CNYCaixin Services PMI,2/5/18 1:45,FALSE,Caixin Services PMI,CNY,2,53.6,53.9
2018.02.05EURSpanish Services PMI,2/5/18 8:15,FALSE,Spanish Services PMI,EUR,1,55.2,54.6
2018.02.05EURItalian Services PMI,2/5/18 8:45,FALSE,Italian Services PMI,EUR,1,56.1,55.4
2018.02.05EURFrench Final Services PMI,2/5/18 8:50,FALSE,French Final Services PMI,EUR,1,59.3,59.3
2018.02.05EURGerman Final Services PMI,2/5/18 8:55,FALSE,German Final Services PMI,EUR,1,57.0,57.0
2018.02.05EURFinal Services PMI,2/5/18 9:00,FALSE,Final Services PMI,EUR,1,57.6,57.6
2018.02.05EURSentix Investor Confidence,2/5/18 9:30,FALSE,Sentix Investor Confidence,EUR,1,33.2,32.9
2018.02.05GBPFinal Services PMI,2/5/18 9:30,FALSE,Final Services PMI,GBP,3,54.1,54.2
2018.02.05EURRetail Sales m m,2/5/18 10:00,FALSE,Retail Sales m/m,EUR,1,-1.1%,2.0%
2018.02.05USDFinal Services PMI,2/5/18 14:45,FALSE,Final Services PMI,USD,1,53.3,53.3
2018.02.05USDISM Services PMI,2/5/18 15:00,FALSE,ISM Services PMI,USD,3,56.5,55.9
2018.02.05EURECB President Draghi Speaks,2/5/18 16:00,FALSE,ECB President Draghi Speaks,EUR,3," "," "
2018.02.05USDLoan Officer Survey,2/5/18 19:00,FALSE,Loan Officer Survey,USD,1," "," "

