Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2016.12.13AUDHPI q q,12/13/16 0:30,FALSE,HPI q/q,AUD,2,2.6%,2.0%
2016.12.13AUDNAB Business Confidence,12/13/16 0:30,FALSE,NAB Business Confidence,AUD,1," ",4
2016.12.13CNYFixed Asset Investment ytd y,12/13/16 2:00,FALSE,Fixed Asset Investment ytd/y,CNY,2,8.3%,8.3%
2016.12.13CNYIndustrial Production y y,12/13/16 2:00,FALSE,Industrial Production y/y,CNY,3,6.1%,6.1%
2016.12.13CNYRetail Sales y y,12/13/16 2:00,FALSE,Retail Sales y/y,CNY,1,10.2%,10.0%
2016.12.13EURGerman Final CPI m m,12/13/16 7:00,FALSE,German Final CPI m/m,EUR,1,0.1%,0.1%
2016.12.13EURGerman WPI m m,12/13/16 7:00,FALSE,German WPI m/m,EUR,1,0.3%,0.4%
2016.12.13EURItalian Industrial Production m m,12/13/16 9:00,FALSE,Italian Industrial Production m/m,EUR,1,0.3%,-0.8%
2016.12.13GBPCPI y y,12/13/16 9:30,FALSE,CPI y/y,GBP,3,1.1%,0.9%
2016.12.13GBPCore CPI y y,12/13/16 9:30,FALSE,Core CPI y/y,GBP,1,1.3%,1.2%
2016.12.13GBPHPI y y,12/13/16 9:30,FALSE,HPI y/y,GBP,1,7.3%,7.0%
2016.12.13GBPPPI Input m m,12/13/16 9:30,FALSE,PPI Input m/m,GBP,2,-0.4%,4.5%
2016.12.13GBPPPI Output m m,12/13/16 9:30,FALSE,PPI Output m/m,GBP,1,0.2%,0.7%
2016.12.13GBPRPI y y,12/13/16 9:30,FALSE,RPI y/y,GBP,2,2.1%,2.0%
2016.12.13EURFinal Employment Change q q,12/13/16 10:00,FALSE,Final Employment Change q/q,EUR,1,0.3%,0.4%
2016.12.13EURGerman ZEW Economic Sentiment,12/13/16 10:00,FALSE,German ZEW Economic Sentiment,EUR,2,14.2,13.8
2016.12.13EURZEW Economic Sentiment,12/13/16 10:00,FALSE,ZEW Economic Sentiment,EUR,1,16.5,15.8
2016.12.13USDNFIB Small Business Index,12/13/16 11:00,FALSE,NFIB Small Business Index,USD,1,96.7,94.9
2016.12.13USDImport Prices m m,12/13/16 13:30,FALSE,Import Prices m/m,USD,2,-0.3%,0.4%
2016.12.13USD30-y Bond Auction,12/13/16 18:01,FALSE,30-y Bond Auction,USD,1," ",2.90|2.1
2016.12.13AUDWestpac Consumer Sentiment,12/13/16 23:30,FALSE,Westpac Consumer Sentiment,AUD,1," ",-1.1%
2016.12.13JPYTankan Manufacturing Index,12/13/16 23:50,FALSE,Tankan Manufacturing Index,JPY,2,10,6
2016.12.13JPYTankan Non-Manufacturing Index,12/13/16 23:50,FALSE,Tankan Non-Manufacturing Index,JPY,2,19,18

