Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.08.04JPYMonetary Policy Statement,8/4/11 6:00,FALSE,Monetary Policy Statement,JPY,3,,
2011.08.04JPYOvernight Call Rate,8/4/11 6:00,FALSE,Overnight Call Rate,JPY,3,<0.10%,<0.10%
2011.08.04JPYBOJ Press Conference,8/4/11 8:47,FALSE,BOJ Press Conference,JPY,3,,
2011.08.04EURGerman Factory Orders m m,8/4/11 11:00,FALSE,German Factory Orders m/m,EUR,2,-0.4%,1.5%
2011.08.04GBPAsset Purchase Facility,8/4/11 12:00,FALSE,Asset Purchase Facility,GBP,3,200B,200B
2011.08.04GBPOfficial Bank Rate,8/4/11 12:00,FALSE,Official Bank Rate,GBP,3,0.50%,0.50%
2011.08.04EURMain Refinancing Rate,8/4/11 12:45,FALSE,Main Refinancing Rate,EUR,3,1.50%,1.50%
2011.08.04EURECB Press Conference,8/4/11 13:30,FALSE,ECB Press Conference,EUR,3,,
2011.08.04USDUnemployment Claims,8/4/11 13:30,FALSE,Unemployment Claims,USD,3,404K,401K
2011.08.04USDNatural Gas Storage,8/4/11 15:30,FALSE,Natural Gas Storage,USD,1,39B,43B

