Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2013.05.14EURECOFIN Meetings,5/14/13 0:00,TRUE,ECOFIN Meetings,EUR,2," "," "
2013.05.14GBPRICS House Price Balance,5/14/13 0:01,FALSE,RICS House Price Balance,GBP,1,2%,-2%
2013.05.14JPYPPI y y,5/14/13 0:50,FALSE,PPI y/y,JPY,1,-0.2%,-0.5%
2013.05.14JPY30-y Bond Auction,5/14/13 4:45,FALSE,30-y Bond Auction,JPY,1," ",1.49|3.6
2013.05.14EURGerman Final CPI m m,5/14/13 7:00,FALSE,German Final CPI m/m,EUR,1,-0.5%,-0.5%
2013.05.14EURGerman WPI m m,5/14/13 7:00,FALSE,German WPI m/m,EUR,1,-0.3%,-0.2%
2013.05.14JPYPrelim Machine Tool Orders y y,5/14/13 7:00,FALSE,Prelim Machine Tool Orders y/y,JPY,1," ",-21.5%
2013.05.14EURGerman ZEW Economic Sentiment,5/14/13 10:00,FALSE,German ZEW Economic Sentiment,EUR,3,39.5,36.3
2013.05.14EURIndustrial Production m m,5/14/13 10:00,FALSE,Industrial Production m/m,EUR,2,0.6%,0.3%
2013.05.14EURZEW Economic Sentiment,5/14/13 10:00,FALSE,ZEW Economic Sentiment,EUR,2,27.3,24.9
2013.05.14GBPCB Leading Index m m,5/14/13 10:00,FALSE,CB Leading Index m/m,GBP,1," ",0.4%
2013.05.14AUDAnnual Budget Release,5/14/13 10:30,FALSE,Annual Budget Release,AUD,3," "," "
2013.05.14USDNFIB Small Business Index,5/14/13 12:30,FALSE,NFIB Small Business Index,USD,1,89.9,89.5
2013.05.14USDImport Prices m m,5/14/13 13:30,FALSE,Import Prices m/m,USD,2,-0.5%,-0.2%

