Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.04.22AUDMI Leading Index m m,4/22/20 1:30,FALSE,MI Leading Index m/m,AUD,1," ",-0.4%
2020.04.22AUDRetail Sales m m,4/22/20 2:30,FALSE,Retail Sales m/m,AUD,3," ",0.5%
2020.04.22GBPCPI y y,4/22/20 7:00,FALSE,CPI y/y,GBP,2,1.5%,1.7%
2020.04.22GBPCore CPI y y,4/22/20 7:00,FALSE,Core CPI y/y,GBP,1,1.6%,1.7%
2020.04.22GBPRPI y y,4/22/20 7:00,FALSE,RPI y/y,GBP,1,2.3%,2.5%
2020.04.22GBPPPI Input m m,4/22/20 7:02,FALSE,PPI Input m/m,GBP,1,-3.9%,-0.9%
2020.04.22GBPPPI Output m m,4/22/20 7:02,FALSE,PPI Output m/m,GBP,1,-0.4%,-0.2%
2020.04.22GBPHPI y y,4/22/20 9:30,FALSE,HPI y/y,GBP,1,1.5%,1.5%
2020.04.22CADCPI m m,4/22/20 13:30,FALSE,CPI m/m,CAD,2,-0.4%,0.4%
2020.04.22CADCommon CPI y y,4/22/20 13:30,FALSE,Common CPI y/y,CAD,1,1.7%,1.8%
2020.04.22CADMedian CPI y y,4/22/20 13:30,FALSE,Median CPI y/y,CAD,1,2.0%,2.1%
2020.04.22CADNHPI m m,4/22/20 13:30,FALSE,NHPI m/m,CAD,1,0.1%,0.4%
2020.04.22CADTrimmed CPI y y,4/22/20 13:30,FALSE,Trimmed CPI y/y,CAD,1,2.0%,2.0%
2020.04.22CADCore CPI m m,4/22/20 13:32,FALSE,Core CPI m/m,CAD,1," ",0.7%
2020.04.22CNYCB Leading Index m m,4/22/20 14:00,FALSE,CB Leading Index m/m,CNY,1," ",-1.3%
2020.04.22USDHPI m m,4/22/20 14:00,FALSE,HPI m/m,USD,1,0.4%,0.5%
2020.04.22EURConsumer Confidence,4/22/20 14:36,FALSE,Consumer Confidence,EUR,1,-20,-12
2020.04.22USDCrude Oil Inventories,4/22/20 15:30,FALSE,Crude Oil Inventories,USD,1,14.7M,19.2M
2020.04.22USDPresident Trump Speaks,4/22/20 23:11,FALSE,President Trump Speaks,USD,3," "," "

