Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2011.07.06GBPBRC Shop Price Index y y,7/6/11 0:01,FALSE,BRC Shop Price Index y/y,GBP,1,,2.3%
2011.07.06JPYLeading Indicators,7/6/11 6:00,FALSE,Leading Indicators,JPY,1,99.9%,96.2%
2011.07.06CHFForeign Currency Reserves,7/6/11 8:00,FALSE,Foreign Currency Reserves,CHF,3,,196B
2011.07.06GBPHalifax HPI m m,7/6/11 8:00,FALSE,Halifax HPI m/m,GBP,3,0.1%,0.4%
2011.07.06EURFinal GDP q q,7/6/11 10:00,FALSE,Final GDP q/q,EUR,1,0.8%,0.8%
2011.07.06EURGerman Factory Orders m m,7/6/11 11:00,FALSE,German Factory Orders m/m,EUR,2,-0.5%,2.9%
2011.07.06USDChallenger Job Cuts y y,7/6/11 12:30,FALSE,Challenger Job Cuts y/y,USD,1,,-4.3%
2011.07.06CADBuilding Permits m m,7/6/11 13:30,FALSE,Building Permits m/m,CAD,3,5.1%,-21.5%
2011.07.06USDISM Services PMI,7/6/11 15:00,FALSE,ISM Services PMI,USD,3,53.9,54.6

