Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2019.05.30CHFBank Holiday,5/30/19 0:00,TRUE,Bank Holiday,CHF,4," "," "
2019.05.30EURFrench Bank Holiday,5/30/19 0:00,TRUE,French Bank Holiday,EUR,4," "," "
2019.05.30EURGerman Bank Holiday,5/30/19 0:00,TRUE,German Bank Holiday,EUR,4," "," "
2019.05.30AUDBuilding Approvals m m,5/30/19 2:30,FALSE,Building Approvals m/m,AUD,3,0.1%,-13.4%
2019.05.30AUDPrivate Capital Expenditure q q,5/30/19 2:30,FALSE,Private Capital Expenditure q/q,AUD,3,0.5%,1.3%
2019.05.30NZDAnnual Budget Release,5/30/19 3:00,FALSE,Annual Budget Release,NZD,3," "," "
2019.05.30AUDHIA New Home Sales m m,5/30/19 4:59,FALSE,HIA New Home Sales m/m,AUD,1," ",-0.1%
2019.05.30EURSpanish Flash CPI y y,5/30/19 8:00,FALSE,Spanish Flash CPI y/y,EUR,1,1.2%,1.5%
2019.05.30EURItalian 10-y Bond Auction,5/30/19 10:25,FALSE,Italian 10-y Bond Auction,EUR,1," ",2.59|1.4
2019.05.30CADCurrent Account,5/30/19 13:30,FALSE,Current Account,CAD,2,-18.1B,-16.6B
2019.05.30USDGoods Trade Balance,5/30/19 13:30,FALSE,Goods Trade Balance,USD,1,-72.0B,-71.9B
2019.05.30USDPrelim GDP Price Index q q,5/30/19 13:30,FALSE,Prelim GDP Price Index q/q,USD,1,0.9%,0.9%
2019.05.30USDPrelim GDP q q,5/30/19 13:30,FALSE,Prelim GDP q/q,USD,3,3.1%,3.2%
2019.05.30USDPrelim Wholesale Inventories m m,5/30/19 13:30,FALSE,Prelim Wholesale Inventories m/m,USD,1,0.2%,-0.1%
2019.05.30USDUnemployment Claims,5/30/19 13:30,FALSE,Unemployment Claims,USD,1,216K,212K
2019.05.30USDPending Home Sales m m,5/30/19 15:00,FALSE,Pending Home Sales m/m,USD,1,0.9%,3.9%
2019.05.30USDNatural Gas Storage,5/30/19 15:30,FALSE,Natural Gas Storage,USD,1,98B,100B
2019.05.30USDCrude Oil Inventories,5/30/19 16:00,FALSE,Crude Oil Inventories,USD,1,-0.9M,4.7M
2019.05.30USDFOMC Member Clarida Speaks,5/30/19 17:00,FALSE,FOMC Member Clarida Speaks,USD,2," "," "
2019.05.30CADGov Council Member Wilkins Speaks,5/30/19 19:15,FALSE,Gov Council Member Wilkins Speaks,CAD,3," "," "

