Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.03.11AUDWestpac Consumer Sentiment,3/11/20 0:30,FALSE,Westpac Consumer Sentiment,AUD,1," ",2.3%
2020.03.11GBPAsset Purchase Facility,3/11/20 8:00,FALSE,Asset Purchase Facility,GBP,1," ",435B
2020.03.11GBPMPC Asset Purchase Facility Votes,3/11/20 8:00,FALSE,MPC Asset Purchase Facility Votes,GBP,1," ",0-0-9
2020.03.11GBPMPC Official Bank Rate Votes,3/11/20 8:00,FALSE,MPC Official Bank Rate Votes,GBP,3," ",0-2-7
2020.03.11GBPMonetary Policy Summary,3/11/20 8:00,FALSE,Monetary Policy Summary,GBP,3," "," "
2020.03.11GBPOfficial Bank Rate,3/11/20 8:00,FALSE,Official Bank Rate,GBP,3," ",0.75%
2020.03.11CNYM2 Money Supply y y,3/11/20 9:00,FALSE,M2 Money Supply y/y,CNY,1,8.5%,8.4%
2020.03.11CNYNew Loans,3/11/20 9:00,FALSE,New Loans,CNY,2,1100B,3340B
2020.03.11GBPBOE Gov Carney Speaks,3/11/20 10:00,FALSE,BOE Gov Carney Speaks,GBP,3," "," "
2020.03.11GBPConstruction Output m m,3/11/20 10:30,FALSE,Construction Output m/m,GBP,1,0.2%,0.4%
2020.03.11GBPGDP m m,3/11/20 10:30,FALSE,GDP m/m,GBP,2,0.2%,0.3%
2020.03.11GBPGoods Trade Balance,3/11/20 10:30,FALSE,Goods Trade Balance,GBP,1,-7.2B,-1.4B
2020.03.11GBPIndex of Services 3m 3m,3/11/20 10:30,FALSE,Index of Services 3m/3m,GBP,1,0.1%,0.1%
2020.03.11GBPIndustrial Production m m,3/11/20 10:30,FALSE,Industrial Production m/m,GBP,1,0.3%,0.1%
2020.03.11GBPManufacturing Production m m,3/11/20 10:30,FALSE,Manufacturing Production m/m,GBP,2,0.2%,0.3%
2020.03.11EURGerman 10-y Bond Auction,3/11/20 11:34,FALSE,German 10-y Bond Auction,EUR,1," ",-0.38|1.2
2020.03.11CADCapacity Utilization Rate,3/11/20 13:30,FALSE,Capacity Utilization Rate,CAD,1,80.9%,81.5%
2020.03.11GBPAnnual Budget Release,3/11/20 13:30,FALSE,Annual Budget Release,GBP,3," "," "
2020.03.11USDCPI m m,3/11/20 13:30,FALSE,CPI m/m,USD,3,0.0%,0.1%
2020.03.11USDCPI y y,3/11/20 13:30,FALSE,CPI y/y,USD,3,2.2%,2.5%
2020.03.11USDCore CPI m m,3/11/20 13:30,FALSE,Core CPI m/m,USD,3,0.2%,0.2%
2020.03.11GBPNIESR GDP Estimate,3/11/20 14:02,FALSE,NIESR GDP Estimate,GBP,1," ",0.0%
2020.03.11USDTreasury Sec Mnuchin Speaks,3/11/20 15:00,FALSE,Treasury Sec Mnuchin Speaks,USD,3," "," "
2020.03.11USDCrude Oil Inventories,3/11/20 15:30,FALSE,Crude Oil Inventories,USD,2,2.0M,0.8M
2020.03.11USD10-y Bond Auction,3/11/20 18:01,FALSE,10-y Bond Auction,USD,1," ",1.62|2.6
2020.03.11USDFederal Budget Balance,3/11/20 18:59,FALSE,Federal Budget Balance,USD,1,-238.1B,-32.6B

