Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.05.22GBPGfK Consumer Confidence,5/22/20 0:01,FALSE,GfK Consumer Confidence,GBP,1," ",-33
2020.05.22JPYNational Core CPI y y,5/22/20 0:30,FALSE,National Core CPI y/y,JPY,1,-0.1%,0.4%
2020.05.22JPYBOJ Policy Rate,5/22/20 2:00,FALSE,BOJ Policy Rate,JPY,1,-0.10%,-0.10%
2020.05.22JPYMonetary Policy Statement,5/22/20 2:00,FALSE,Monetary Policy Statement,JPY,3," "," "
2020.05.22GBPPublic Sector Net Borrowing,5/22/20 7:00,FALSE,Public Sector Net Borrowing,GBP,1,48.7B,14.0B
2020.05.22GBPRetail Sales m m,5/22/20 7:00,FALSE,Retail Sales m/m,GBP,3,-15.8%,-5.2%
2020.05.22EURECB Monetary Policy Meeting Accounts,5/22/20 12:30,FALSE,ECB Monetary Policy Meeting Accounts,EUR,3," "," "
2020.05.22CADCore Retail Sales m m,5/22/20 13:30,FALSE,Core Retail Sales m/m,CAD,2,-4.8%,0.1%
2020.05.22CADRetail Sales m m,5/22/20 13:30,FALSE,Retail Sales m/m,CAD,1,-10.3%,0.4%

