Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2017.05.23USDFOMC Member Brainard Speaks,5/23/17 0:30,FALSE,FOMC Member Brainard Speaks,USD,2," "," "
2017.05.23JPYFlash Manufacturing PMI,5/23/17 1:30,FALSE,Flash Manufacturing PMI,JPY,1,52.9,52.7
2017.05.23USDFOMC Member Evans Speaks,5/23/17 2:10,FALSE,FOMC Member Evans Speaks,USD,2," "," "
2017.05.23JPYAll Industries Activity m m,5/23/17 5:30,FALSE,All Industries Activity m/m,JPY,1,-0.4%,0.7%
2017.05.23CHFTrade Balance,5/23/17 7:00,FALSE,Trade Balance,CHF,1,2.87B,3.04B
2017.05.23EURGerman Final GDP q q,5/23/17 7:00,FALSE,German Final GDP q/q,EUR,1,0.6%,0.6%
2017.05.23EURFrench Flash Manufacturing PMI,5/23/17 8:00,FALSE,French Flash Manufacturing PMI,EUR,2,55.2,55.1
2017.05.23EURFrench Flash Services PMI,5/23/17 8:00,FALSE,French Flash Services PMI,EUR,2,56.8,56.7
2017.05.23EURGerman Flash Manufacturing PMI,5/23/17 8:30,FALSE,German Flash Manufacturing PMI,EUR,2,58.0,58.2
2017.05.23EURGerman Flash Services PMI,5/23/17 8:30,FALSE,German Flash Services PMI,EUR,2,55.5,55.4
2017.05.23EURFlash Manufacturing PMI,5/23/17 9:00,FALSE,Flash Manufacturing PMI,EUR,2,56.5,56.7
2017.05.23EURFlash Services PMI,5/23/17 9:00,FALSE,Flash Services PMI,EUR,2,56.5,56.4
2017.05.23EURGerman ifo Business Climate,5/23/17 9:00,FALSE,German ifo Business Climate,EUR,3,113.1,113.0
2017.05.23GBPPublic Sector Net Borrowing,5/23/17 9:30,FALSE,Public Sector Net Borrowing,GBP,2,8.0B,2.3B
2017.05.23GBPCBI Realized Sales,5/23/17 11:00,FALSE,CBI Realized Sales,GBP,1,12,38
2017.05.23CADWholesale Sales m m,5/23/17 13:30,FALSE,Wholesale Sales m/m,CAD,2,1.1%,0.3%
2017.05.23USDFlash Manufacturing PMI,5/23/17 14:45,FALSE,Flash Manufacturing PMI,USD,1,53.2,52.8
2017.05.23USDFlash Services PMI,5/23/17 14:45,FALSE,Flash Services PMI,USD,1,53.3,53.1
2017.05.23USDRichmond Manufacturing Index,5/23/17 14:59,FALSE,Richmond Manufacturing Index,USD,1,15,20
2017.05.23USDNew Home Sales,5/23/17 15:00,FALSE,New Home Sales,USD,2,611K,642K
2017.05.23USDFOMC Member Kashkari Speaks,5/23/17 20:00,FALSE,FOMC Member Kashkari Speaks,USD,2," "," "
2017.05.23USDFOMC Member Harker Speaks,5/23/17 22:00,FALSE,FOMC Member Harker Speaks,USD,2," "," "
2017.05.23NZDTrade Balance,5/23/17 23:45,FALSE,Trade Balance,NZD,1,268M,277M

